"","siteID","AllOut_1","COut_1","COut_all_1","DEM_1","LANDCVI_binary_1","LANDCVI_multiple_1","MGVF_1","MOut_1","MOut_all_1","Relief_1","SLOPE_1","WC_Prec_1","WC_Temp_1","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"24",2212,0.129999995231628,0,0,696.966857910156,NA,1,96,0.129999995231628,0.129999995231628,229.442657470703,0.0865269899368286,35.3699531555176,5.95051765441895,25.02392578125,1.73922657966614,200,4434
"25",2213,0.400000005960464,0,0,520.124572753906,1,2,96,0.400000005960464,0.400000005960464,177.256912231445,0.043506633490324,34.6617698669434,5.70065546035767,31.2827928860982,2.11888247728348,303.333333333333,4434
"26",2286,0.0599999986588955,0.00999999977648258,0.0599999986588955,2264.83911132812,NA,3,81.4999923706055,0.00999999977648258,0.00999999977648258,1608.4853515625,0.240153968334198,45.3142318725586,3.45701217651367,25.02392578125,1.73922657966614,200,4434
"27",2291,0.170000001788139,0,0,1037.40087890625,1,2,77.75,0.170000001788139,0.170000001788139,397.573272705078,0.14824740588665,30.1483974456787,7.5437593460083,24.2127023176713,2.06048424948346,277.272727272727,3782.15909090909
"28",2292,0.639999985694885,0,0.370000004768372,1030.38110351562,1,2,69.5,0.270000010728836,0.639999985694885,354.152587890625,0.159937471151352,30.9729347229004,7.65152072906494,27.5921855738134,2.22167936666512,326.41975308642,4104.33333333333
"29",2293,0.680000007152557,0,0.140000000596046,913.996154785156,1,2,83.75,0.540000021457672,0.680000007152557,299.024963378906,0.146191716194153,34.6844863891602,7.27367973327637,29.6622219897331,2.33398929048092,322.212765957447,4433.25957446808
"30",2294,0.430000007152557,0,0,831.086853027344,1,1,93.5,0.430000007152557,0.430000007152557,234.916809082031,0.0825453773140907,33.9861793518066,7.02074289321899,27.9753551483154,2.26047161221504,330,4434
"31",2295,0.839999973773956,0,0.0500000007450581,701,1,2,90.7500076293945,0.790000021457672,0.839999973773956,250.559143066406,0.100055307149887,36.1054458618164,7.03386831283569,25.6630341666085,1.83561301231384,217.142857142857,4434
"32",2369,0.0399999991059303,0.00999999977648258,0.00999999977648258,2549.46655273438,NA,3,75.75,0.0299999993294477,0.0299999993294477,1086.07336425781,0.165973618626595,54.0330543518066,0.869808554649353,30.5559975760324,2.32646581104824,342.857142857143,4434
"33",2376,0.319999992847443,0,0.310000002384186,983.442565917969,1,2,97,0.00999999977648258,0.319999992847443,1307.59130859375,0.225018709897995,48.6424407958984,7.43705892562866,32.7640660095215,2.34404799222946,396,4434
"34",2452,0.0799999982118607,0.0199999995529652,0.0199999995529652,3157.94677734375,NA,3,41.4999961853027,0.0599999986588955,0.0599999986588955,1270.18493652344,0.0476842001080513,44.7258110046387,1.15819036960602,29.5651495797294,3.07308053970337,371.428571428571,4434
"35",2458,0.509999990463257,0,0.209999993443489,1215.63452148438,1,2,55.5000076293945,0.300000011920929,0.509999990463257,684.822692871094,0.100209318101406,30.3379802703857,7.77212810516357,27.0879225730896,2.81983888149261,600,4434
"36",2540,0.00999999977648258,0,0,1723.65612792969,1,2,66.25,0.00999999977648258,0.00999999977648258,1136.28918457031,0.279843509197235,27.9390163421631,6.41371202468872,32.2064094543457,1.58734047412872,200,4434
"37",2619,0.150000005960464,0.0599999986588955,0.150000005960464,2025.03979492188,1,2,18.5,0.0299999993294477,0.0299999993294477,660.326293945312,0.118086747825146,18.0336513519287,5.19531202316284,30.1888386862619,1.74791138512748,228.571428571429,4434
"38",2620,0.129999995231628,0.100000001490116,0.119999997317791,2103.25463867188,1,2,21.2500019073486,0.0700000002980232,0.0700000002980232,567.620910644531,0.0851456522941589,18.2413997650146,5.12086153030396,29.7324994405111,1.89814949035645,253.333333333333,4434
"39",2622,0.189999997615814,0.0399999991059303,0.109999999403954,2488.93432617188,NA,3,87,0.0799999982118607,0.0799999982118607,1293.56311035156,0.176120832562447,31.4177322387695,4.0781717300415,28.8811283111572,3.5561957359314,560,4434
"40",2703,0.180000007152557,0.0900000035762787,0.180000007152557,2100.97534179688,1,2,61.7500038146973,0,0,943.194763183594,0.0543233528733253,25.6381301879883,6.52297687530518,24.1707305908203,2.13021159172058,400,4434
"41",2707,0.370000004768372,0,0,1430.97839355469,1,2,85.25,0.370000004768372,0.370000004768372,495.447082519531,0.450902253389359,30.2732925415039,9.3767147064209,32.5212330084581,2.13438862332931,367.692307692308,4434
"42",2783,0.349999994039536,0.129999995231628,0.200000002980232,1759.10913085938,1,2,88.2499923706055,0.150000005960464,0.150000005960464,1711.97094726562,0.115650050342083,31.8984718322754,6.48170375823975,20.8732740269151,2.50082074209701,369.302325581395,3468
"43",2786,0.349999994039536,0.219999998807907,0.349999994039536,2041.11840820312,1,3,82.0000076293945,0,0,1819.37683105469,0.170546755194664,29.4143695831299,8.03654861450195,21.2776432037354,3.39505910873413,560,4434
"44",2789,0.0900000035762787,0,0.0399999991059303,2690.74096679688,1,2,86.5,0.0500000007450581,0.0799999982118607,2150.49682617188,0.44355919957161,39.6948051452637,3.87741947174072,26.3093659649157,1.85285746234737,233.972602739726,4434
"45",2790,0.25,0,0,1903.73010253906,1,2,67.25,0.25,0.25,1201.72290039062,0.396999031305313,33.1010284423828,8.77574157714844,25.2011912536621,1.80928124427795,206.4,4434
"46",2867,0.0799999982118607,0,0.0799999982118607,1656.35046386719,1,2,16.5,0,0,1274.71667480469,0.149782761931419,16.4529342651367,11.0055084228516,20.7223194667271,2.58975877080645,405.714285714286,3445
"47",2873,0.119999997317791,0,0.0900000035762787,1555.87634277344,1,2,38.5,0.0299999993294477,0.0399999991059303,1888.677734375,0.34518700838089,28.4527950286865,9.95031547546387,25.02392578125,1.73922657966614,200,4434
"48",2952,0.400000005960464,0.0399999991059303,0.400000005960464,2253.72265625,NA,3,69,0,0,1971.34619140625,0.455137968063354,38.4765853881836,7.47099256515503,29.2605518341064,3.30949754714966,560,4434
"49",3035,0.6700000166893,0.379999995231628,0.6700000166893,1641.48107910156,1,2,5.5,0,0,1258.30834960938,0.217530876398087,20.6087493896484,10.8553867340088,28.4846718171064,2.60572534624268,411.764705882353,4310.375
"50",3036,0.0700000002980232,0.0500000007450581,0.0700000002980232,1976.37182617188,1,2,29,0,0,546.034912109375,0.321805000305176,28.0639572143555,8.99772071838379,32.1256141662598,2.44769048690796,400,4434
"51",3285,0.0199999995529652,0.00999999977648258,0.0199999995529652,1882.45104980469,1,2,48.7500038146973,0,0,1554.54296875,0.169068619608879,28.7069339752197,11.1853160858154,28.8811283111572,3.5561957359314,560,4434
