fid,field_1,collection_no,lat,lng,objectid,id,dir,length,linkid,country,juriscode,jurisname,roadnum,roadname,admin,surface,lanes,speedlim,class,nhs,border,shape_Leng,n,distance,feature_x,feature_y,nearest_x,nearest_y
"1129","1129","190694",46.398,-103.422,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",4258.69471228514,-536850.904445617,776867.733345899,-532604.318790009,776546.81135845
"1130","1130","64428",47.054,-104.736,"251689","668933","0",1.340000000000000,02_12997588,"2",02_30,Montana,I94,,State,Paved,"4","104","1",1.000000000000000,"0",1970.350494409721932,"1",4223.41253705163,-624521.685977606,862064.912343581,-628207.962451858,864126.120536244
"1131","1131","64429",46.258,-105.118,"249614","667059","0",10.109999999999999,02_12628585,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",14646.854444689479351,"1",18830.3968672902,-660770.905307448,771112.866885511,-657756.123359289,789700.360960418
"1132","1132","189003",45.889,-104.55,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",543.562733198568,-623649.059189607,723875.39945672,-623258.066194564,724253.00364466
"1132","1132","189003",45.889,-104.55,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",543.562733198568,-623649.059189607,723875.39945672,-623258.066194564,724253.00364466
"1133","1133","45314",46.464,-104.002,"251409","669120","0",5.930000000000000,02_13001960,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",8579.324194107704898,"1",15825.4723371415,-578050.658668347,788044.815280488,-587913.609352101,775668.718217865
"1134","1134","45316",46.363,-103.898,"251592","669143","0",0.720000000000000,02_13003354,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",1043.821246589269549,"1",7668.47645790855,-571547.713709037,775531.523407034,-573185.208435666,768039.918625296
"1135","1135","45320",46.363,-103.898,"251592","669143","0",0.720000000000000,02_13003354,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",1043.821246589269549,"1",7668.47645790855,-571547.713709037,775531.523407034,-573185.208435666,768039.918625296
"1136","1136","48629",47.94,-106.189,"249448","666772","0",6.650000000000000,02_12619917,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",9916.764853019009024,"1",2296.97030025919,-716814.567278699,976308.045786642,-718250.642644611,974515.349464424
"1137","1137","54081",47.683,-105.978,"249314","666766","0",8.119999999999999,02_12619684,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",12070.254934576911182,"1",12509.3273795443,-705208.452477179,944602.903575847,-717690.693333323,945425.66398923
"1138","1138","224667",46.295,-103.923,"251591","669141","0",1.380000000000000,02_13003288,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",1989.788801521972800,"1",24.7260878702769,-574022.922656021,767681.466227578,-574035.468636662,767702.772982168
"1139","1139","192244",47.467,-107.367,"248822","666145","0",0.230000000000000,02_12599125,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",342.659318980119451,"1",30410.4107359975,-805982.507309533,930365.490397623,-791839.536390245,903443.947820938
"1140","1140","144504",47.266,-107.126,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",1266.39560797266,-791749.641374798,904794.299664084,-791510.420004725,903550.703679854
"1141","1141","144505",47.266,-107.126,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",1266.39560797266,-791749.641374798,904794.299664084,-791510.420004725,903550.703679854
"1142","1142","144506",47.266,-107.126,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",1266.39560797266,-791749.641374798,904794.299664084,-791510.420004725,903550.703679854
"1143","1143","45389",45.939,-103.946,"251429","668888","0",8.250000000000000,02_13002928,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",11921.847298339846020,"1",38022.3865928963,-579205.178860927,725926.802931761,-566094.667213056,761617.367042611
"1144","1144","100110",47.95,-105.633,"249822","667193","0",5.600000000000000,02_12633040,"2",02_30,Montana,S13,,State,Paved,"2","112","4",0.000000000000000,"0",8360.896874245099752,"1",8245.46465161279,-677718.044830435,973390.617100284,-669477.070949782,973662.714177424
"1145","1145","67129",47.751,-106.204,"249605","666835","0",4.550000000000000,02_12621783,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",6780.624537809432695,"1",3628.11785725055,-720259.031340276,954273.239732548,-716637.777636294,954050.168449106
"1146","1146","190698",47.5,-106.4,"249309","666749","0",11.289999999999999,02_12619555,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",16734.577999075740081,"1",16813.2790849571,-737279.009111356,926360.390418035,-721220.873092925,921378.159873164
"1147","1147","233264",44.713,-103.056,"250301","668162","0",43.829999999999998,02_12845813,"2",02_46,South Dakota,U212,,State,Paved,"2","104","3",7.000000000000000,"0",61783.653239514234883,"1",17418.751590634,-525230.017094523,576337.860061858,-535604.442188771,590330.151187333
"1148","1148","49016",47.84,-106.161,"249255","666833","0",7.010000000000000,02_12621864,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",10451.872442288407910,"1",637.954253612728,-716113.156881319,964378.107521712,-715514.233617045,964597.82678171
"1149","1149","217183",47.056,-104.593,"251624","668916","0",5.130000000000000,02_13000253,"2",02_30,Montana,I94,,State,Paved,"4","120","1",1.000000000000000,"0",7532.747879404644664,"1",5649.24389962684,-614305.747775812,861365.544348644,-615478.424803374,866891.735191033
"1150","1150","228491",47.547,-107.116,"248650","666616","0",0.180000000000000,02_12615279,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",264.580258721237556,"1",30023.6594927352,-787164.129619474,937624.043168779,-775495.743861466,909960.549117267
"1151","1151","224486",45.003,-103.145,"250301","668162","0",43.829999999999998,02_12845813,"2",02_46,South Dakota,U212,,State,Paved,"2","104","3",7.000000000000000,"0",61783.653239514234883,"1",12903.7756622509,-529261.812066294,611008.982627031,-523290.04356021,599570.214893947
"1152","1152","109661",47.555,-106.195,"249311","666764","0",3.150000000000000,02_12619666,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",4667.207585453151296,"1",2983.66818160597,-722106.598518216,931229.854784034,-719140.16870482,930909.589300216
"1153","1153","110464",45.866,-104.877,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",24444.5988741302,-647686.453053341,723362.874668016,-623258.066194564,724253.00364466
"1153","1153","110464",45.866,-104.877,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",24444.5988741302,-647686.453053341,723362.874668016,-623258.066194564,724253.00364466
"1154","1154","53516",45.785,-104.953,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",32406.5832101844,-654117.420179901,714359.222417735,-623258.066194564,724253.00364466
"1154","1154","53516",45.785,-104.953,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",32406.5832101844,-654117.420179901,714359.222417735,-623258.066194564,724253.00364466
"1155","1155","225318",43.666,-104.274,"250246","667707","0",14.600000000000000,02_12682223,"2",02_56,Wyoming,U85,,State,Paved,"2","104","3",7.000000000000000,"0",20228.682665967960929,"1",6411.68956883408,-626468.851331739,460384.823152806,-620080.855718318,459834.118903673
"1156","1156","161171",45.77,-104.932,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",31769.9867587702,-652754.381456869,712450.485074494,-623258.066194564,724253.00364466
"1156","1156","161171",45.77,-104.932,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",31769.9867587702,-652754.381456869,712450.485074494,-623258.066194564,724253.00364466
"1157","1157","48847",47.964,-106.456,"249524","666715","0",3.480000000000000,02_12618173,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",5194.934768568426080,"1",3708.59335904326,-735211.911981494,981164.52875116,-734344.421026833,984770.2359143
"1158","1158","192246",47.55,-106.917,"248652","666609","0",6.930000000000000,02_12615312,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",10202.649353385324503,"1",25971.1372614496,-773094.494062998,936337.773499319,-771129.233559049,910441.099546769
"1159","1159","192248",47.266,-107.126,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",1266.39560797266,-791749.641374798,904794.299664084,-791510.420004725,903550.703679854
"1160","1160","137732",46.413,-103.502,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",10047.9200556254,-542485.47134833,779088.666448702,-532465.609168127,778338.293652034
"1161","1161","183292",46.182,-103.751,"251535","669597","0",8.010000000000000,02_13022734,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",11562.371495815275921,"1",7917.35004650348,-562679.357238196,753352.41864086,-562028.116814225,761242.939388507
"1162","1162","183291",46.318,-103.944,"251428","669137","0",8.600000000000000,02_13002666,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",12424.915116537984431,"1",2410.80663660363,-575313.507941038,770515.023398597,-576215.940118746,768279.491067422
"1163","1163","137727",46.413,-103.502,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",10047.9200556254,-542485.47134833,779088.666448702,-532465.609168127,778338.293652034
"1164","1164","45105",46.026,-103.767,"251539","669598","0",3.950000000000000,02_13023036,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",5704.716192578649498,"1",25247.7381618544,-565346.005929701,735086.285425885,-554321.345459823,757799.830807738
"1165","1165","192249",47.583,-106.883,"248652","666609","0",6.930000000000000,02_12615312,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",10202.649353385324503,"1",29490.9608557838,-770251.63417641,939926.494075862,-770958.158564565,910443.997650248
"1166","1166","225319",43.666,-104.274,"250246","667707","0",14.600000000000000,02_12682223,"2",02_56,Wyoming,U85,,State,Paved,"2","104","3",7.000000000000000,"0",20228.682665967960929,"1",6411.68956883408,-626468.851331739,460384.823152806,-620080.855718318,459834.118903673
"1167","1167","221006",47.526,-107.022,"248650","666616","0",0.180000000000000,02_12615279,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",264.580258721237556,"1",24996.9329943489,-780825.065116988,934387.212769659,-775429.645151723,909979.506967548
"1168","1168","194864",47.101,-104.689,"251683","669018","0",0.110000000000000,02_12999408,"2",02_30,Montana,S87,,State,Paved,"2","72","3",10.000000000000000,"0",168.911273863948452,"1",1709.73306120032,-620663.617932535,867278.16074752,-622046.58618029,868283.439796472
"1169","1169","217035",47.708,-106.571,"249315","666602","0",2.380000000000000,02_12619730,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",3540.375666623699544,"1",29484.727142485,-746622.585285656,952073.848450036,-717405.708855276,948108.591041151
"1170","1170","190693",46.398,-103.422,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",4258.69471228514,-536850.904445617,776867.733345899,-532604.318790009,776546.81135845
"1171","1171","190695",46.398,-103.422,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",4258.69471228514,-536850.904445617,776867.733345899,-532604.318790009,776546.81135845
"1172","1172","206798",45.952,-104.916,"245412","668147","0",0.050000000000000,02_12820250,"2",02_30,Montana,S7,,State,Paved,"2","112","4",0.000000000000000,"0",78.930438360100439,"1",27963.2009361336,-649569.657665757,733742.782410138,-623237.085113956,724333.413175237
"1172","1172","206798",45.952,-104.916,"245413","668145","0",0.440000000000000,02_12820256,"2",02_30,Montana,S7,,State,Paved,"2","112","4",0.000000000000000,"0",632.206086652390354,"2",27963.2009361336,-649569.657665757,733742.782410138,-623237.085113956,724333.413175237
"1173","1173","183290",47.8,-106.1,"249255","666833","0",7.010000000000000,02_12621864,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",10451.872442288407910,"1",3653.86943307663,-712331.796300007,959230.48946971,-715788.954623232,960413.205903236
"1174","1174","206797",45.952,-104.916,"245412","668147","0",0.050000000000000,02_12820250,"2",02_30,Montana,S7,,State,Paved,"2","112","4",0.000000000000000,"0",78.930438360100439,"1",27963.2009361336,-649569.657665757,733742.782410138,-623237.085113956,724333.413175237
"1174","1174","206797",45.952,-104.916,"245413","668145","0",0.440000000000000,02_12820256,"2",02_30,Montana,S7,,State,Paved,"2","112","4",0.000000000000000,"0",632.206086652390354,"2",27963.2009361336,-649569.657665757,733742.782410138,-623237.085113956,724333.413175237
"1175","1175","142489",46.241,-107.381,"249024","666059","0",6.290000000000000,02_12596594,"2",02_30,Montana,I94,,State,Paved,"4","104","1",1.000000000000000,"0",9070.248681774406577,"1",9010.21442011159,-824298.493525252,786843.402290549,-823484.323514605,777870.04778456
"1176","1176","142490",46.241,-107.381,"249024","666059","0",6.290000000000000,02_12596594,"2",02_30,Montana,I94,,State,Paved,"4","104","1",1.000000000000000,"0",9070.248681774406577,"1",9010.21442011159,-824298.493525252,786843.402290549,-823484.323514605,777870.04778456
"1177","1177","176678",47.6,-107,"248651","666615","0",0.980000000000000,02_12615299,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",1444.841808279525367,"1",33014.713271912,-778263.320037546,942873.221449459,-775341.945910774,909988.014051025
"1178","1178","142492",46.241,-107.381,"249024","666059","0",6.290000000000000,02_12596594,"2",02_30,Montana,I94,,State,Paved,"4","104","1",1.000000000000000,"0",9070.248681774406577,"1",9010.21442011159,-824298.493525252,786843.402290549,-823484.323514605,777870.04778456
"1179","1179","45311",46.464,-104.002,"251409","669120","0",5.930000000000000,02_13001960,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",8579.324194107704898,"1",15825.4723371415,-578050.658668347,788044.815280488,-587913.609352101,775668.718217865
"1180","1180","48843",46.348,-103.898,"251592","669143","0",0.720000000000000,02_13003354,"2",02_38,North Dakota,U12,,State,Paved,"2","104","4",0.000000000000000,"0",1043.821246589269549,"1",5917.36772853243,-571695.097071029,773766.593834845,-573185.208435666,768039.918625296
"1181","1181","190696",46.3,-104.5,"245782","668907","0",1.910000000000000,02_12996817,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",2768.336432211588999,"1",10923.8645293191,-615665.551361977,771890.220609634,-608530.734652175,780162.173630078
"1182","1182","192247",47.266,-107.126,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",1266.39560797266,-791749.641374798,904794.299664084,-791510.420004725,903550.703679854
"1183","1183","225317",44.713,-103.056,"250301","668162","0",43.829999999999998,02_12845813,"2",02_46,South Dakota,U212,,State,Paved,"2","104","3",7.000000000000000,"0",61783.653239514234883,"1",17418.751590634,-525230.017094523,576337.860061858,-535604.442188771,590330.151187333
"1184","1184","14645",47.8,-106.1,"249255","666833","0",7.010000000000000,02_12621864,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",10451.872442288407910,"1",3653.86943307663,-712331.796300007,959230.48946971,-715788.954623232,960413.205903236
"1185","1185","99589",46.464,-104.002,"251409","669120","0",5.930000000000000,02_13001960,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",8579.324194107704898,"1",15825.4723371415,-578050.658668347,788044.815280488,-587913.609352101,775668.718217865
"1186","1186","190697",46.3,-104.5,"245782","668907","0",1.910000000000000,02_12996817,"2",02_30,Montana,U12,,State,Paved,"2","112","4",0.000000000000000,"0",2768.336432211588999,"1",10923.8645293191,-615665.551361977,771890.220609634,-608530.734652175,780162.173630078
"1187","1187","53228",47.521,-106.967,"248651","666615","0",0.980000000000000,02_12615299,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",1444.841808279525367,"1",23421.419544443,-777014.231921293,933349.656822368,-775341.945910774,909988.014051025
"1188","1188","88988",45.788,-104.773,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",20730.9586989748,-640971.597746465,713482.513937204,-623258.066194564,724253.00364466
"1188","1188","88988",45.788,-104.773,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",20730.9586989748,-640971.597746465,713482.513937204,-623258.066194564,724253.00364466
"1189","1189","216603",44.942,-101.646,"245718","668700","0",10.310000000000000,02_12983380,"2",02_46,South Dakota,U212,,State,Paved,"2","104","3",7.000000000000000,"0",14575.962523783284269,"1",13101.9783507743,-418802.107129104,596320.715793642,-418010.024972158,609398.729502184
"1190","1190","119007",47.699,-106.578,"249314","666766","0",8.119999999999999,02_12619684,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",12070.254934576911182,"1",29956.107586508,-747233.086197883,951074.562708059,-717544.643836709,947078.968646883
"1191","1191","217033",47.646,-106.379,"249314","666766","0",8.119999999999999,02_12619684,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",12070.254934576911182,"1",16021.6354503196,-733915.178458412,943309.51536031,-717986.49990127,941586.1460075
"1192","1192","227283",47.721,-106.526,"249315","666602","0",2.380000000000000,02_12619730,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",3540.375666623699544,"1",26337.261506989,-743287.545170951,953243.328509096,-717189.541575879,949701.358430294
"1193","1193","217041",45.705,-104.716,"245405","668137","0",4.190000000000002,02_12819954,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",6022.692505383955904,"1",22487.646280321,-637719.031393921,703335.255905225,-615730.863877791,708048.505793723
"1194","1194","109659",47.624,-106.186,"249314","666766","0",8.119999999999999,02_12619684,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",12070.254934576911182,"1",2346.16606740376,-720599.084035107,939250.259375327,-718266.530330136,938997.893709556
"1195","1195","224489",45.008,-103.161,"250309","667939","0",37.039999999999999,02_12847182,"2",02_46,South Dakota,S79,,State,Paved,"2","104","5",0.000000000000000,"0",52490.213659165223362,"1",11812.8527812569,-530400.159254178,611687.593007896,-539057.630013586,619724.488607668
"1196","1196","137723",46.413,-103.502,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",10047.9200556254,-542485.47134833,779088.666448702,-532465.609168127,778338.293652034
"1197","1197","224490",45.008,-103.161,"250309","667939","0",37.039999999999999,02_12847182,"2",02_46,South Dakota,S79,,State,Paved,"2","104","5",0.000000000000000,"0",52490.213659165223362,"1",11812.8527812569,-530400.159254178,611687.593007896,-539057.630013586,619724.488607668
"1198","1198","227182",47.317,-107.15,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",7453.21933578244,-792743.730245834,910969.144018705,-790034.126792338,904025.907914979
"1199","1199","118483",47.6,-107,"248651","666615","0",0.980000000000000,02_12615299,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",1444.841808279525367,"1",33014.713271912,-778263.320037546,942873.221449459,-775341.945910774,909988.014051025
"1200","1200","119009",46.266,-106.678,"249410","666511","0",0.110000000000000,02_12611357,"2",02_30,Montana,S95,,State,Paved,"2","88","4",0.000000000000000,"0",162.424163878311987,"1",240.152260872618,-773272.73613026,783851.920091706,-773150.591410518,783645.150229682
"1201","1201","48844",47.667,-106.367,"249314","666766","0",8.119999999999999,02_12619684,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",12070.254934576911182,"1",15092.9795129777,-732799.806497674,945677.781394308,-717739.507905929,944685.089646263
"1202","1202","221943",45.603,-103.759,"245575","668451","0",4.290000000000000,02_12847886,"2",02_46,South Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",6135.653723059096592,"1",15641.9373781001,-568849.943246716,685240.669300776,-553262.976657493,683930.448904483
"1203","1203","224487",45,-103.189,"250309","667939","0",37.039999999999999,02_12847182,"2",02_46,South Dakota,S79,,State,Paved,"2","104","5",0.000000000000000,"0",52490.213659165223362,"1",10957.5608506934,-532541.715074476,610901.887666352,-539170.782696298,619626.771749361
"1204","1204","217038",47.868,-107.262,"248668","666636","0",4.430000000000000,02_12616042,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",6622.673619633384078,"1",52709.6380536987,-792969.374812078,976420.81176738,-743673.718995929,995082.11561807
"1205","1205","224488",45.008,-103.161,"250309","667939","0",37.039999999999999,02_12847182,"2",02_46,South Dakota,S79,,State,Paved,"2","104","5",0.000000000000000,"0",52490.213659165223362,"1",11812.8527812569,-530400.159254178,611687.593007896,-539057.630013586,619724.488607668
"1206","1206","206554",45.586,-103.503,"245576","668452","0",36.000000000000000,02_12848009,"2",02_46,South Dakota,S20,,State,Paved,"2","104","4",0.000000000000000,"0",51319.099314353916270,"1",3096.44067014198,-550280.006298693,681727.739746134,-550524.800603725,678640.99055452
"1207","1207","191374",46.567,-103.701,"251555","669594","0",11.359999999999999,02_13024979,"2",02_38,North Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",16503.866467620755429,"1",26597.2507316925,-555369.025425897,798363.362759747,-531778.818412599,786078.580321532
"1208","1208","99881",47.317,-107.15,"248823","666140","0",3.340000000000000,02_12599146,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",4920.285930022922912,"1",7453.21933578244,-792743.730245834,910969.144018705,-790034.126792338,904025.907914979
"1209","1209","217039",47.109,-104.711,"251683","669018","0",0.110000000000000,02_12999408,"2",02_30,Montana,S87,,State,Paved,"2","72","3",10.000000000000000,"0",168.911273863948452,"1",125.193925036076,-622144.07085081,868362.253722622,-622042.804034916,868288.642915911
"1210","1210","48193",45.651,-103.624,"245577","668460","0",28.680000000000000,02_12848724,"2",02_46,South Dakota,U85,,State,Paved,"2","104","3",7.000000000000000,"0",41105.928403779922519,"1",6928.40740144697,-558518.426800945,690089.80815213,-552915.456044015,686014.326853265
"1211","1211","176689",47.8,-106.1,"249255","666833","0",7.010000000000000,02_12621864,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",10451.872442288407910,"1",3653.86943307663,-712331.796300007,959230.48946971,-715788.954623232,960413.205903236
"1212","1212","48836",48.063,-105.399,"249913","667262","0",7.320000000000000,02_12634681,"2",02_30,Montana,U2,,State,Paved,"2","112","3",7.000000000000000,"0",10945.855021114735791,"1",8059.51187916541,-659991.82886711,984988.655564444,-660609.279093805,993024.480783298
"1213","1213","48848",47.964,-106.456,"249524","666715","0",3.480000000000000,02_12618173,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",5194.934768568426080,"1",3708.59335904326,-735211.911981494,981164.52875116,-734344.421026833,984770.2359143
"1214","1214","224492",45.002,-103.192,"250309","667939","0",37.039999999999999,02_12847182,"2",02_46,South Dakota,S79,,State,Paved,"2","104","5",0.000000000000000,"0",52490.213659165223362,"1",10633.1448704661,-532745.60700261,611154.411562167,-539170.782696298,619626.771749361
"1215","1215","48845",47.533,-106.917,"248652","666609","0",6.930000000000000,02_12615312,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",10202.649353385324503,"1",24005.7448763249,-773324.834873869,934346.438669578,-771156.168129876,910438.852601121
"1216","1216","109660",47.8,-106.1,"249255","666833","0",7.010000000000000,02_12621864,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",10451.872442288407910,"1",3653.86943307663,-712331.796300007,959230.48946971,-715788.954623232,960413.205903236
"1217","1217","176680",47.6,-107,"248651","666615","0",0.980000000000000,02_12615299,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",1444.841808279525367,"1",33014.713271912,-778263.320037546,942873.221449459,-775341.945910774,909988.014051025
"1218","1218","217037",47.868,-107.262,"248668","666636","0",4.430000000000000,02_12616042,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",6622.673619633384078,"1",52709.6380536987,-792969.374812078,976420.81176738,-743673.718995929,995082.11561807
"1219","1219","217034",47.567,-106.909,"248652","666609","0",6.930000000000000,02_12615312,"2",02_30,Montana,S200,,State,Paved,"2","112","3",7.000000000000000,"0",10202.649353385324503,"1",27847.4009191202,-772300.305077616,938263.865934183,-771129.233559049,910441.099546769
"1220","1220","48846",45.85,-104.833,"245410","668144","0",0.630000000000000,02_12820209,"2",02_30,Montana,S323,,State,Paved,"2","88","5",0.000000000000000,"0",906.075714111197385,"1",21622.49626069,-644661.268313769,721181.312972079,-623258.066194564,724253.00364466
"1220","1220","48846",45.85,-104.833,"245411","668146","0",0.020000000000000,02_12820244,"2",02_30,Montana,S7,,State,Paved,"2","88","4",0.000000000000000,"0",34.003910815381182,"2",21622.49626069,-644661.268313769,721181.312972079,-623258.066194564,724253.00364466
"1221","1221","128428",39.976,-74.71,"660168","1055061","0",0.140000000000000,02_43176527,"2",02_34,New Jersey,,,Municipal,Paved,"4","72","3",10.000000000000000,"0",187.841141574543201,"1",861.001956054733,1697559.84868008,188594.114708786,1697701.19853784,187744.794635998
"1222","1222","152268",51.48,-112.86,"253862","29765","0",15.960000000000001,01_29765,"1",01_48,Alberta,"9",Highway 9,Provincial,Paved,"2","80","2",1.000000000000000,"0",25541.886008673940523,"1",7484.9381907098,-1108610.60473631,1452345.03599489,-1109940.51414049,1444979.19315816
"1223","1223","135740",51.996,-112.883,"63239","29881","0",6.420000000000000,01_29881,"1",01_48,Alberta,"56",Highway 56,Provincial,Paved,"2","80","2",0.000000000000000,"0",10427.095039786921916,"1",10714.6587132762,-1099427.02887052,1511946.92762868,-1088879.12385145,1510063.94832693
"1224","1224","34744",51.55,-112.866,"253887","29819","0",19.840000000000000,01_29819,"1",01_48,Alberta,"9",Highway 9,Provincial,Paved,"3","80","2",1.000000000000000,"0",31920.087630278037977,"1",9381.354638096,-1107552.56445404,1460470.11856807,-1098318.29445146,1458815.40639818
"1225","1225","52479",51.557,-112.866,"253887","29819","0",19.840000000000000,01_29819,"1",01_48,Alberta,"9",Highway 9,Provincial,Paved,"3","80","2",1.000000000000000,"0",31920.087630278037977,"1",9380.80170794877,-1107407.74223728,1461275.51401619,-1098171.93070401,1459632.58187947
