Species,Longitude,Latitude
Hadrosauridae,-78.39195766,55.76179098
Hadrosauridae,-78.40132237,55.77853972
Hadrosauridae,-78.27798276,55.70325629
Hadrosauridae,-78.28102139,55.69495344
Hadrosauridae,-78.44443608,55.66293994
Hadrosauridae,-78.40770685,55.7643656
Hadrosauridae,-78.25015875,55.69921959
Hadrosauridae,-78.29888458,55.72386675
Hadrosauridae,-78.29783227,55.70639969
Hadrosauridae,-78.3182244,55.70737815
Hadrosauridae,-78.34780916,55.77712323
Hadrosauridae,-78.26278736,55.70124085
Hadrosauridae,-78.30667952,55.70716464
Hadrosauridae,-78.40784669,55.78289798
Hadrosauridae,-78.36022296,55.69424373
Hadrosauridae,-78.26463646,55.6973496
Hadrosauridae,-78.29614025,55.70854722
Hadrosauridae,-78.31030338,55.69050865
Hadrosauridae,-78.35918848,55.70605856
Hadrosauridae,-78.37163824,55.7926707
Hadrosauridae,-78.40109597,55.77827838
Hadrosauridae,-78.3107145,55.69733597
Hadrosauridae,-78.30161725,55.69849956
Hadrosauridae,-78.3107145,55.69733597
Hadrosauridae,-78.29034192,55.69152355
Hadrosauridae,-78.33026567,55.69890582
Hadrosauridae,-78.28019613,55.70197049
Hadrosauridae,-78.27617756,55.69729207
Hadrosauridae,-78.23178595,55.69341146
Hadrosauridae,-78.23075541,55.69371698
Hadrosauridae,-78.20558595,55.70543451
Hadrosauridae,-78.3931476,55.77262632
Hadrosauridae,-78.38608278,55.76460152
Hadrosauridae,-78.37758888,55.7618457
Hadrosauridae,-78.40319783,55.75702357
Hadrosauridae,-78.4095225,55.75825728
Hadrosauridae,-78.35758186,55.72587172
Hadrosauridae,-78.40296114,55.7940943
Hadrosauridae,-78.20117879,55.70360719
Hadrosauridae,-78.38708528,55.76249657
Hadrosauridae,-78.38047526,55.53269293
Hadrosauridae,-78.31266791,55.69132211
Hadrosauridae,-78.29743161,55.6939739
Hadrosauridae,-78.12773225,55.71567938
Hadrosauridae,-78.12632953,55.71692718
Hadrosauridae,-78.17961142,55.69552344
Hadrosauridae,-78.36542306,55.70758641
Hadrosauridae,-78.28154236,55.6979991
Hadrosauridae,-78.28378973,55.69695132
Hadrosauridae,-78.34844446,55.69588639
Hadrosauridae,-78.30452066,55.70983972
Hadrosauridae,-78.2847604,55.70003752
Hadrosauridae,-78.27994395,55.68764489
Hadrosauridae,-78.31985544,55.69060977
Hadrosauridae,-78.25874965,55.69566198
Hadrosauridae,-78.26388666,55.70294141
Hadrosauridae,-78.3164961,55.6982766
Hadrosauridae,-78.29586734,55.70473748
Hadrosauridae,-78.2834496,55.71492296
Hadrosauridae,-78.29847584,55.69412727
Hadrosauridae,-78.32186353,55.71119523
Hadrosauridae,-78.26741956,55.7013955
Hadrosauridae,-78.29542426,55.69731534
Hadrosauridae,-78.27000736,55.70116398
Hadrosauridae,-78.29652147,55.69821597
Hadrosauridae,-78.34767808,55.70716191
Hadrosauridae,-78.35772901,55.76023503
Hadrosauridae,-78.35901171,55.76044912
Hadrosauridae,-78.29792397,55.69022718
Hadrosauridae,-78.23527129,55.71535603
Hadrosauridae,-78.17125579,55.70712232
Hadrosauridae,-78.23429759,55.7180664
Hadrosauridae,-78.15824699,55.73352817
Hadrosauridae,-78.19374075,55.70230673
Hadrosauridae,-78.36426456,55.6909359
Hadrosauridae,-78.26595455,55.7010963
Hadrosauridae,-78.34521805,55.78331402
Hadrosauridae,-78.27744463,55.69983778
Hadrosauridae,-78.27000736,55.70116398
Hadrosauridae,-78.37163824,55.7926707
Hadrosauridae,-78.2847604,55.70003752
Hadrosauridae,-78.09916161,54.33740119
Hadrosauridae,-78.32710299,55.68665943
Hadrosauridae,-78.28710151,55.69120276
Hadrosauridae,-78.14766465,55.69926255
Hadrosauridae,-78.31355922,55.69798592
Hadrosauridae,-78.27208281,55.6903269
Hadrosauridae,-78.30686672,55.68682981
Hadrosauridae,-78.31472726,55.71444157
Hadrosauridae,-78.03683669,55.76540682
Hadrosauridae,-78.14708834,55.69234774
Hadrosauridae,-78.03683845,55.76540294
Hadrosauridae,-78.28659035,55.67830844
Hadrosauridae,-78.26683013,55.67556197
Hadrosauridae,-78.31472726,55.71444157
Hadrosauridae,-76.77335454,56.19759969
Hadrosauridae,-76.77461951,56.19499603
Hadrosauridae,-76.76374219,56.22504736
Hadrosauridae,-74.98273005,56.98153868
Hadrosauridae,-78.2343404,55.72050018
Hadrosauridae,-78.30347158,55.71168092
Hadrosauridae,-77.86067947,54.20112516
Hadrosauridae,-78.31030338,55.69050865
Hadrosauridae,-78.29019088,55.69052293
Hadrosauridae,-78.43706676,55.63988467
Hadrosauridae,-78.48624388,55.57813722
Hadrosauridae,-78.04760643,52.86484848
Hadrosauridae,-78.29919716,55.69875207
Hadrosauridae,-78.26417722,55.7028055
Hadrosauridae,-78.25436043,55.69049295
Hadrosauridae,-78.25436043,55.69049295
Hadrosauridae,-51.07623835,34.14183889
Hadrosauridae,-83.27301657,36.88844013
Hadrosauridae,-83.27301657,36.88844013
Hadrosauridae,-83.27301657,36.88844013
Hadrosauridae,-78.32568221,40.58737805
Hadrosauridae,-79.11340286,40.82499603
Hadrosauridae,-79.79163166,41.29471788
Hadrosauridae,-79.49149966,41.01785865
Hadrosauridae,-79.37687274,40.99884355
Hadrosauridae,-76.85642973,40.59854105
Hadrosauridae,-79.58164976,41.04561261
Hadrosauridae,-81.11156342,42.88581673
Hadrosauridae,-79.3848424,40.69316393
Hadrosauridae,-79.57306626,41.05117697
Hadrosauridae,-79.5253683,41.03750341
Hadrosauridae,-79.51028858,41.02056747
Hadrosauridae,-79.5253683,41.03750341
Hadrosauridae,-79.72182799,41.43430341
Hadrosauridae,-79.63869404,41.49532528
Hadrosauridae,-79.39884609,40.90264167
Hadrosauridae,-79.87782404,41.10998921
Hadrosauridae,-79.40940839,41.03564751
Hadrosauridae,-79.40940839,41.03564751
Hadrosauridae,-79.40940839,41.03564751
Hadrosauridae,-79.40940839,41.03564751
Hadrosauridae,-79.40940839,41.03564751
Hadrosauridae,-79.37611021,41.09009534
Hadrosauridae,-79.37611021,41.09009534
Hadrosauridae,-79.40765419,41.04429595
Hadrosauridae,-79.45770166,41.02691229
Hadrosauridae,-79.45770166,41.02691229
Hadrosauridae,-79.45770166,41.02691229
Hadrosauridae,-79.45770166,41.02691229
Hadrosauridae,-79.45770166,41.02691229
