"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","CampPrecip_1","CampTemp_1"
"677",189568,"8.5 miles northwest of Munson (180 ft level)","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"678",150979,"16 miles below Tolman Ferry (50 ft level)","Hadrosauridae","family","Hadrosauridae","","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"679",191402,"6 miles west of Morrin","Anchiceratops ornatus","species","Ceratopsidae","Anchiceratops","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"680",67612,"Neill's Ranch, Red Deer River (125 ft level) [ROM]","Arrhinoceratops brachyops","species","Ceratopsidae","Arrhinoceratops","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"681",64629,"7 miles below Tolman Ferry (50 ft level) [AMNH]","Anchiceratops ornatus","species","Ceratopsidae","Anchiceratops","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"682",64631,"Tolman Ferry, left bank Red Deer River (AMNH)","Hadrosauridae","family","Hadrosauridae","","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"683",64436,"16 miles below Tolman Ferry (70 ft level)","Hypacrosaurus altispinus","species","Hadrosauridae","Hypacrosaurus","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"684",64789,"Salmond Ranch egg site","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Horsethief","",2118,0.349999994039536,1383.05627441406,2697.67700195312,74.7500076293945,0.297184884548187,35.5699005126953,4.65444612503052,11269,1.33557559820474e-05,280.1650390625
"685",194654,"MOR locality JR-518, Kennedy Coulee","Probrachylophosaurus bergei","species","Hadrosauridae","Probrachylophosaurus","Judith River","",2037,1,938.202331542969,6008.29443359375,68.7500076293945,0.0561737231910229,27.7418231964111,5.90586185455322,11275,1.40754445965285e-05,278.17822265625
"686",69624,"Willow Creek (CM)","Deinosuchus rugosus","species","NO_FAMILY_SPECIFIED","Deinosuchus","Judith River","",2121,0.810000002384186,988.4765625,4940.34033203125,90.9999923706055,0.252332836389542,32.2299842834473,6.48765993118286,11634,1.38969744511996e-05,279.545227050781
"687",69624,"Willow Creek (CM)","Tyrannosaurus","genus","Tyrannosauridae","Tyrannosaurus","Judith River","",2121,0.810000002384186,988.4765625,4940.34033203125,90.9999923706055,0.252332836389542,32.2299842834473,6.48765993118286,11634,1.38969744511996e-05,279.545227050781
"688",59217,"south of Taffy Creek (Judith River)","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
