"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"1937",192249,"UCMP V99223 Doug's Saddle ","Habrosaurus prodilatus","species","Sirenidae","Habrosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"1938",192250,"UCMP V99224 Fisk Site","Scotiophryne pustulosa","species","NO_FAMILY_SPECIFIED","Scotiophryne","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"1939",192251,"Eureka Quarry anthills","Anura","order","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1940",192251,"Eureka Quarry anthills","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1941",192251,"Eureka Quarry anthills","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1942",192251,"Eureka Quarry anthills","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1943",192251,"Eureka Quarry anthills","Chamops segnis","species","Chamopsiidae","Chamops","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1944",192251,"Eureka Quarry anthills","Parasaniwa wyomingensis","species","NO_FAMILY_SPECIFIED","Parasaniwa","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1945",192251,"Eureka Quarry anthills","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1946",192251,"Eureka Quarry anthills","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1947",192251,"Eureka Quarry anthills","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1948",192251,"Eureka Quarry anthills","Saurornithoides mongoliensis","species","Troodontidae","Saurornithoides","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1949",192251,"Eureka Quarry anthills","Troodon","genus","Troodontidae","Troodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1950",192251,"Eureka Quarry anthills","Chirostenotes","genus","Caenagnathidae","Chirostenotes","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1951",192251,"Eureka Quarry anthills","Tyrannosaurus","genus","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1952",192251,"Eureka Quarry anthills","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1953",192251,"Eureka Quarry anthills","Thescelosaurus neglectus","species","Thescelosauridae","Thescelosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1954",192251,"Eureka Quarry anthills","Pachycephalosauridae","family","Pachycephalosauridae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1955",192251,"Eureka Quarry anthills","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1956",192251,"Eureka Quarry anthills","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,12358,1.56187288666843e-05,279.111694335938
"1957",14505,"Altman Blowout","Pectinodon bakkeri","species","Troodontidae","Pectinodon","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1958",14505,"Altman Blowout","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1959",14505,"Altman Blowout","Trionychinae","unranked clade","Trionychidae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1960",14505,"Altman Blowout","Tyrannosauroidea","species","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1961",14505,"Altman Blowout","Basilemys sinuosa","species","Nanhsiungchelyidae","Basilemys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1962",14505,"Altman Blowout","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1963",14505,"Altman Blowout","Chamops segnis","species","Chamopsiidae","Chamops","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1964",14505,"Altman Blowout","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1965",14505,"Altman Blowout","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1966",14505,"Altman Blowout","Habrosaurus dilatus","species","Sirenidae","Habrosaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1967",14505,"Altman Blowout","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1968",14505,"Altman Blowout","Meniscognathus altmani","species","Chamopsiidae","Meniscognathus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1969",14505,"Altman Blowout","Odaxosaurus piger","species","Anguidae","Odaxosaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1970",14505,"Altman Blowout","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1971",14505,"Altman Blowout","Prodesmodon copei","species","Batrachosauroididae","Prodesmodon","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1972",14505,"Altman Blowout","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1973",14505,"Altman Blowout","Stygiochelys","genus","Baenidae","Stygiochelys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1974",14505,"Altman Blowout","Triceratops","genus","Ceratopsidae","Triceratops","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1975",14505,"Altman Blowout","Sauria","suborder","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1976",14505,"Altman Blowout","Boidae","family","Boidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1977",14505,"Altman Blowout","Reptilia","class","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1978",14505,"Altman Blowout","Archosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1979",14505,"Altman Blowout","Baenidae","family","Baenidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1980",14505,"Altman Blowout","Anura","order","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1981",14505,"Altman Blowout","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1982",14505,"Altman Blowout","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1983",14505,"Altman Blowout","Cryptodira","suborder","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1984",14505,"Altman Blowout","Cryptodira","suborder","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1985",14505,"Altman Blowout","Trionychidae","family","Trionychidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1986",14505,"Altman Blowout","Crocodylidae","family","Crocodylidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1987",14505,"Altman Blowout","Coelurosauria","suborder","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1988",14505,"Altman Blowout","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1989",14505,"Altman Blowout","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1990",14505,"Altman Blowout","Saurischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1991",14505,"Altman Blowout","Emydinae","subfamily","Emydidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1992",14505,"Altman Blowout","Dromaeosauridae","family","Dromaeosauridae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1993",14505,"Altman Blowout","Didelphodon vorax","species","Stagodontidae","Didelphodon","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1994",14505,"Altman Blowout","Compsemys","genus","NO_FAMILY_SPECIFIED","Compsemys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1995",14505,"Altman Blowout","Stygiochelys","genus","Baenidae","Stygiochelys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1996",14505,"Altman Blowout","Trionychidae","genus","Trionychidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1997",14505,"Altman Blowout","Aspideretes","genus","Trionychidae","Aspideretes","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1998",14505,"Altman Blowout","Chelydridae","genus","Chelydridae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"1999",14505,"Altman Blowout","Basilemys","genus","Nanhsiungchelyidae","Basilemys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2000",14505,"Altman Blowout","Baenidae","genus","Baenidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2001",14505,"Altman Blowout","Cimolestes incisus","species","Cimolestidae","Cimolestes","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2002",14505,"Altman Blowout","Cimolestes stirtoni","species","Cimolestidae","Cimolestes","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2003",14505,"Altman Blowout","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2004",14505,"Altman Blowout","Pediomys elegans","species","Pediomyidae","Pediomys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2005",14505,"Altman Blowout","Leptalestes cooki","species","Pediomyidae","Leptalestes","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2006",14505,"Altman Blowout","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2007",14505,"Altman Blowout","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2008",14505,"Altman Blowout","Lisserpeton bairdi","species","Scapherpetontidae","Lisserpeton","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2009",14505,"Altman Blowout","Mesodma","genus","Neoplagiaulacidae","Mesodma","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2010",14505,"Altman Blowout","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2011",14505,"Altman Blowout","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2012",14505,"Altman Blowout","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2013",14505,"Altman Blowout","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2014",14505,"Altman Blowout","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2015",14510,"Beardsley Blowout","Palaeobatrachus occidentalis","species","Palaeobatrachidae","Palaeobatrachus","Lance","",2541,0.230000004172325,1511.857421875,9535.591796875,65.4999923706055,0.214354023337364,30.4284229278564,7.90369272232056,13075,1.42514609251521e-05,281.665710449219
"2016",14510,"Beardsley Blowout","Mesodma","genus","Neoplagiaulacidae","Mesodma","Lance","",2541,0.230000004172325,1511.857421875,9535.591796875,65.4999923706055,0.214354023337364,30.4284229278564,7.90369272232056,13075,1.42514609251521e-05,281.665710449219
"2017",14511,"Beecher's Quarry","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2018",14511,"Beecher's Quarry","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2019",14511,"Beecher's Quarry","Mesodma formosa","species","Neoplagiaulacidae","Mesodma","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2020",14514,"Robber's Roost (UW V-79032)","Essonodon browni","species","Cimolomyidae","Essonodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2021",14514,"Robber's Roost (UW V-79032)","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2022",14514,"Robber's Roost (UW V-79032)","Mesodma","genus","Neoplagiaulacidae","Mesodma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2023",14514,"Robber's Roost (UW V-79032)","Parikimys carpenteri","species","Neoplagiaulacidae","Parikimys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2024",14514,"Robber's Roost (UW V-79032)","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2025",14514,"Robber's Roost (UW V-79032)","Essonodon browni","species","Cimolomyidae","Essonodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2026",14514,"Robber's Roost (UW V-79032)","Paressonodon nelsoni","species","Cimolomyidae","Paressonodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2027",14514,"Robber's Roost (UW V-79032)","Paracimexomys priscus","species","NO_FAMILY_SPECIFIED","Paracimexomys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2028",14514,"Robber's Roost (UW V-79032)","Cimexomys minor","species","NO_FAMILY_SPECIFIED","Cimexomys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2029",14514,"Robber's Roost (UW V-79032)","Cimexomys","genus","NO_FAMILY_SPECIFIED","Cimexomys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2030",14514,"Robber's Roost (UW V-79032)","Neoplagiaulacidae","family","Neoplagiaulacidae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2031",14514,"Robber's Roost (UW V-79032)","Multituberculata","order","","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2032",14514,"Robber's Roost (UW V-79032)","Eopelobates","genus","Pelobatidae","Eopelobates","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2033",14514,"Robber's Roost (UW V-79032)","Lamiasaura ferox","species","NO_FAMILY_SPECIFIED","Lamiasaura","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2034",14514,"Robber's Roost (UW V-79032)","Trionychidae","family","Trionychidae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2035",14514,"Robber's Roost (UW V-79032)","Albanerpetontidae","family","Albanerpetontidae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2036",14514,"Robber's Roost (UW V-79032)","Albanerpeton nexuosus","species","Albanerpetontidae","Albanerpeton","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2037",14514,"Robber's Roost (UW V-79032)","Albanerpeton galaktion","species","Albanerpetontidae","Albanerpeton","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2038",14514,"Robber's Roost (UW V-79032)","Mesodma formosa","species","Neoplagiaulacidae","Mesodma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2039",14514,"Robber's Roost (UW V-79032)","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2040",14514,"Robber's Roost (UW V-79032)","Mesodma hensleighi","species","Neoplagiaulacidae","Mesodma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2041",14514,"Robber's Roost (UW V-79032)","Cimexomys minor","species","NO_FAMILY_SPECIFIED","Cimexomys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
