"","siteID","AllOut_0.5","COut_0.5","COut_all_0.5","DEM_0.5","LANDCVI_binary_0.5","LANDCVI_multiple_0.5","MGVF_0.5","MOut_0.5","MOut_all_0.5","Relief_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"26",7890,1,0.790000021457672,1,936.49267578125,NA,1,82,0,0,228.180328369141,0.123622439801693,29.6130313873291,5.63494443893433,28.2986148834229,3.55583600997925,592,4069.4
"27",7891,1,0.879999995231628,1,897.519287109375,NA,1,69.5000076293945,0,0.0900000035762787,244.448455810547,0.0353291481733322,28.872917175293,4.97030544281006,28.3842448906556,3.74293116829063,563.016877637131,3946.93670886076
"28",7892,1,0.389999985694885,1,971.780822753906,NA,1,67,0,0.610000014305115,362.567047119141,0.0538790449500084,27.8612270355225,4.15099763870239,29.2175651126438,2.18089776568943,287.777777777778,2940.44444444444
"29",8051,0,0,0,1943.474609375,NA,3,83.9999771118164,0,0,1533.88293457031,0.352627068758011,62.0925941467285,1.78181004524231,28.6629585266113,4.46696643829346,662,4228
"30",8053,0.72000002861023,0.389999985694885,0.519999980926514,1288.67199707031,NA,1,85.7499923706055,0.280000001192093,0.409999996423721,260.321411132812,0.375703185796738,30.5011577606201,5.47783088684082,28.494198674741,4.49705516428187,656.376811594203,4228
"31",8057,0.990000009536743,0.939999997615814,0.990000009536743,975,1,2,74.75,0,0,276.943542480469,0.130781799554825,24.8116207122803,5.69959259033203,26.9704066147039,2.88947609618858,335.185185185185,2870.81481481481
"32",8058,0.990000009536743,0.990000009536743,0.990000009536743,853,1,2,67.9999923706055,0,0,136.188369750977,0.0314206480979919,23.9015731811523,5.70439100265503,29.3608741760254,4.16066336631775,475,4228
"33",8059,0.930000007152557,0.509999990463257,0.930000007152557,840.50634765625,1,2,73.25,0,0.409999996423721,174.0771484375,0.121859967708588,25.0354862213135,5.57321786880493,24.4810182076913,5.14074262866267,1128.14814814815,3963.66666666667
"34",8063,0.949999988079071,0.550000011920929,0.949999988079071,833.066711425781,NA,1,73.75,0,0.170000001788139,205.071990966797,0.0641957372426987,26.3460655212402,5.46286106109619,29.2984762191772,4.30807971954346,495,4228
"35",8219,0.259999990463257,0.219999998807907,0.230000004172325,1392.59375,1,2,85.5000076293945,0.0700000002980232,0.0799999982118607,1171.38317871094,0.708432972431183,33.56298828125,5.07019472122192,28.4099620183309,4.62711350123088,697.5,4228
"36",8220,0.660000026226044,0.439999997615814,0.660000026226044,1188.09387207031,NA,1,89.7500076293945,0,0,345.717620849609,0.397964388132095,26.1008796691895,6.64921760559082,28.6937532424927,4.47417759895325,671.875,4228
"37",8231,0.879999995231628,0.0900000035762787,0.879999995231628,640.694641113281,NA,3,91,0,0.77999997138977,230.854217529297,0.049939326941967,24.5081253051758,6.27340984344482,29.5499610900879,4.25576782226562,380,4228
"38",8385,0.109999999403954,0.100000001490116,0.109999999403954,2161.900390625,NA,3,78.9999847412109,0.0399999991059303,0.0399999991059303,991.123291015625,0.779647469520569,40.0116653442383,3.51520609855652,28.3229699501624,4.60072926374582,708.076923076923,4160.53846153846
"39",8386,0.430000007152557,0.319999992847443,0.430000007152557,1219,NA,1,70.5,0,0,269.434417724609,0.722577393054962,26.320671081543,7.11500263214111,28.4691911211201,4.58665318582572,698.039215686274,4212.45098039216
"40",8391,0.870000004768372,0.360000014305115,0.850000023841858,868.548828125,1,2,69.25,0.0199999995529652,0.0399999991059303,316.889404296875,0.122399993240833,29.7469215393066,6.96919202804565,28.7648531949079,4.36754560912097,631.296296296296,4096.53703703704
"41",8392,0.910000026226044,0.360000014305115,0.910000026226044,957.444213867188,NA,1,81.25,0,0.490000009536743,409.778778076172,0.0690483525395393,31.1753482818604,6.61731004714966,27.4627672831217,4.08848293622335,683.333333333333,4228
"42",8393,0.819999992847443,0.0299999993294477,0.819999992847443,877.24951171875,1,1,59.4999961853027,0,0.72000002861023,818.460205078125,0.255226939916611,29.3431720733643,6.68050003051758,29.0363764444987,4.13084026972453,497.333333333333,4228
"43",8397,0.689999997615814,0,0.340000003576279,685,1,4,0,0.349999994039536,0.689999997615814,174.030609130859,0.102452717721462,26.2569217681885,7.02686595916748,29.108419418335,3.1849250793457,450,3831.5
"44",8726,0.680000007152557,0.129999995231628,0.649999976158142,975,NA,1,75,0.0299999993294477,0.129999995231628,257.029083251953,0.200548097491264,29.1461582183838,7.67348384857178,21.3157825469971,5.89570474624634,1440,4228
"45",8889,0.430000007152557,0.180000007152557,0.349999994039536,1344.322265625,1,2,78.7500305175781,0.0700000002980232,0.170000001788139,407.119476318359,0.400255173444748,31.2899074554443,6.56495141983032,29.3511939670729,4.11638506599095,503.913043478261,4228
"46",8890,0.790000021457672,0.180000007152557,0.730000019073486,1159.30102539062,1,2,66.75,0.0299999993294477,0.170000001788139,304.336059570312,0.310690730810165,28.5212268829346,7.16417121887207,27.0270482265588,5.02587811392967,395.050505050505,3623.08080808081
"47",9053,0.0500000007450581,0,0.0500000007450581,2230.6376953125,NA,3,87.5,0,0,1184.74255371094,0.188774287700653,41.307430267334,4.89926385879517,29.0227642059326,2.72496406237284,330,3699.33333333333
"48",9557,0.0599999986588955,0.0399999991059303,0.0399999991059303,1294.38854980469,1,2,23.75,0.0199999995529652,0.0199999995529652,1245.01000976562,0.781760692596436,21.8028697967529,7.08570575714111,23.4912838935852,5.02478020389875,1117.08333333333,3910.70833333333
"49",9718,0.230000004172325,0.0700000002980232,0.0700000002980232,2817.2822265625,NA,3,86,0.159999996423721,0.159999996423721,1142.81799316406,0.617261409759521,45.6567840576172,0.507393479347229,24.2577514648438,4.64604473114014,1280,4228
"50",10384,0.349999994039536,0.189999997615814,0.349999994039536,1978.54553222656,1,2,20.0000038146973,0.0799999982118607,0.0799999982118607,419.530517578125,0.120400458574295,17.0326614379883,4.78862285614014,28.406767981393,3.96491241455078,580,4051.85714285714
"51",10385,0.389999985694885,0.25,0.310000002384186,2106.30712890625,1,2,21.9999980926514,0.230000004172325,0.230000004172325,559.539794921875,0.0148142017424107,17.0609951019287,4.88603448867798,28.3758538564046,3.85025262832642,470,4228
"52",10883,0.349999994039536,0.230000004172325,0.349999994039536,1831.91381835938,1,2,44.5000038146973,0,0,926.360534667969,0.114339843392372,25.3545608520508,7.16877794265747,25.4684562683105,4.96455812454224,830,3712
"53",11045,0.419999986886978,0.0599999986588955,0.379999995231628,2483.88891601562,1,2,85.5,0.0399999991059303,0.0399999991059303,1188.59912109375,0.499389290809631,27.6425228118896,6.48647689819336,28.9939760480608,2.27985208375113,370,3435
"54",11050,0,0,0,2231.87939453125,1,2,74.75,0,0,783.5322265625,0.380267798900604,33.3644218444824,6.09393501281738,24.3967342376709,7.24588203430176,910,3712
"55",11051,0.140000000596046,0.0700000002980232,0.140000000596046,2728.37329101562,NA,3,95.25,0,0,1409.70202636719,0.545637428760529,34.8254623413086,4.86333799362183,25.4428539276123,3.53283452987671,920,3435
"56",11705,0,0,0,2876.00561523438,NA,3,76.25,0,0,1526.14526367188,0.465905100107193,34.5463180541992,5.73805093765259,28.382209777832,4.65521812438965,710,4228
"57",11706,0,0,0,2435.365234375,1,2,48.0000114440918,0,0,1182.45874023438,0.180235475301743,28.073450088501,6.00757646560669,28.4247793249182,4.60990338712125,693.783783783784,4228
"58",11707,0.0299999993294477,0,0,2102.67944335938,1,2,46.5,0.0299999993294477,0.0299999993294477,1531.61926269531,0.508375763893127,26.2590732574463,6.87936353683472,29.3761306118656,3.90244570645419,475.064935064935,4114.71428571429
"59",11708,0.0199999995529652,0.00999999977648258,0.0199999995529652,1648.154296875,1,2,15.9999990463257,0,0,978.513488769531,0.49517023563385,17.8180084228516,11.041524887085,29.4821586608887,3.6464119968207,467.391304347826,4219.38043478261
"60",11710,0,0,0,1560.64672851562,1,2,16,0,0,1139.76428222656,0.322777032852173,18.1999530792236,12.0250482559204,29.0680704116821,3.57565200328827,385,3591
"61",11871,0,0,0,1778.66076660156,1,2,42.0000038146973,0,0,1147.28173828125,0.688624382019043,33.9947929382324,9.26533126831055,29.2243061065674,4.2003288269043,570,4228
"62",11872,0,0,0,2086.71459960938,1,2,57.0000114440918,0,0,1205.47705078125,0.366511762142181,28.9821529388428,9.20635604858398,29.2091898236956,4.23662097113473,555.714285714286,4228
"63",11873,0,0,0,1561.73229980469,1,2,13.75,0,0,887.31982421875,0.517003297805786,19.7670364379883,11.9321718215942,29.4320052753795,3.9628861022718,496.262626262626,4222.61224489796
"64",11874,0,0,0,1316.98254394531,1,2,15.4999990463257,0,0,1141.78552246094,0.0771221965551376,16.270393371582,13.0183143615723,29.3839331087859,4.29570289280104,402.608695652174,4243.34782608696
"65",12046,0.469999998807907,0.340000003576279,0.469999998807907,1638.93237304688,1,2,18.5000038146973,0,0,469.616271972656,0.233360111713409,22.2691898345947,10.8592157363892,28.9242571194967,2.92104963461558,448.833333333333,3108.26666666667
"66",12211,0.589999973773956,0.370000004768372,0.589999973773956,1767.4375,1,2,12.2499990463257,0,0,1130.82995605469,0.296513438224792,22.5917816162109,9.99639320373535,29.2615393179434,3.09162591710503,403.703703703704,3924.50617283951
"67",12212,0.8299999833107,0.72000002861023,0.8299999833107,1782.29870605469,1,2,7.49999570846558,0,0,307.972045898438,0.260367304086685,19.1376628875732,10.8726253509521,28.6538133971048,3.08263224087644,415.693779904306,3661.01132686084
"68",12213,0.259999990463257,0.200000002980232,0.259999990463257,2078.55834960938,1,2,16.4999961853027,0,0,349.060943603516,0.232483401894569,21.7341899871826,9.54538631439209,29.0745829942931,3.12289112590138,391.243523316062,3702.75690607735
"69",12379,0.870000004768372,0.689999997615814,0.870000004768372,2155.51977539062,1,2,17.7500019073486,0,0,429.454528808594,0.112578451633453,21.3502311706543,9.32237720489502,29.5924826812744,2.84557523727417,364.8,3025.08
"70",12380,0.660000026226044,0.430000007152557,0.660000026226044,1930.31396484375,1,2,15.500002861023,0,0,690.349914550781,0.158316850662231,22.7545604705811,9.81139087677002,27.4213809967041,3.73423041616167,711.428571428571,4015.66666666667
"71",12381,0.129999995231628,0.0199999995529652,0.129999995231628,2190.17041015625,1,2,56.5000114440918,0,0,1347.62243652344,0.285287022590637,37.9527549743652,8.71977519989014,29.1026210784912,3.4233013788859,526.666666666667,4228
"72",13210,0.109999999403954,0.0799999982118607,0.109999999403954,1443.17395019531,1,2,13.9999980926514,0.0199999995529652,0.0199999995529652,679.742797851562,0.300449401140213,23.2590503692627,14.4710788726807,27.0733852386475,5.16964960098267,1210,4228
"73",13373,0,0,0,1404.68774414062,1,2,29.25,0,0,912.684509277344,0.416423916816711,31.5555095672607,14.034930229187,29.1147241592407,3.79622209072113,480,4228
