"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"70",0.029265479865236,1.71926274492831,"+",NA,-0.405723911906988,NA,NA,NA,0.195602985942759,NA,NA,6,-174.402448890928,360.804897781856,4.62137732734203,0.00220786329007841
"258",-0.176026703981,1.86187549374672,"+",NA,NA,NA,NA,NA,NA,NA,-0.736779893843956,5,-175.418250087936,360.836500175871,4.65297972135681,0.00217325058849054
"155",-0.268960317168379,1.91741389167818,NA,-0.319810846884845,NA,0.534667435360458,-0.117007752674019,NA,NA,0.164287738651547,NA,6,-174.422494050347,360.844988100693,4.66146764617878,0.00216404693846978
"42",-1.14956562502506,1.95461888128018,"+",NA,NA,0.61649172945675,NA,0.167984922325946,NA,NA,NA,6,-174.42597107706,360.85194215412,4.66842169960614,0.00215653555566194
"171",-0.720450766234448,1.93067155830018,NA,-0.23747216461007,NA,0.660960972705927,NA,0.072558971477609,NA,0.101980578041613,NA,6,-174.430889331935,360.861778663871,4.67825820935644,0.0021459552039127
"413",-0.149160548650314,1.81570500770764,NA,NA,-0.292928295084807,0.35462942851503,-0.140414122632705,NA,NA,0.21574530140205,-0.756872639163681,7,-173.433118330705,360.866236661411,4.68271620689632,0.00214117719946412
"37",0.402660034316168,1.71293002733806,NA,NA,-0.289916799512407,NA,NA,-0.100683240170796,NA,NA,NA,4,-176.447859505865,360.89571901173,4.71219855721529,0.00210984523369059
"10",-0.198988164077972,1.92897364446608,"+",NA,NA,0.295121803493798,NA,NA,NA,NA,NA,5,-175.455403446233,360.910806892467,4.72728643795239,0.00209398857311319
"62",-0.883145250366457,1.73658090303132,"+",NA,-0.400253833268887,0.432403244796547,-0.313009245710064,0.17127387511798,NA,NA,NA,8,-172.462016885085,360.92403377017,4.74051331565607,0.00208018579993493
"203",-0.290606906034954,1.9824362519032,NA,-0.294026267021186,NA,0.562071072096644,NA,NA,0.245343860527322,0.0392287605508462,NA,6,-174.479100336911,360.958200673821,4.77468021930684,0.00204495087006938
"136",0.0738499451141431,1.81193228747696,"+",-0.213777499854723,-0.437266987810005,NA,NA,NA,NA,0.335749149216877,NA,7,-173.482712250815,360.965424501629,4.78190404711489,0.00203757800667811
"409",-0.24751846149273,1.93931373711981,NA,NA,NA,0.393229085206213,-0.00863229692982307,NA,NA,-0.00251736363573867,-0.772667362945995,6,-174.488407094359,360.976814188719,4.79329373420444,0.0020260072966824
"295",0.727148020083992,1.81643606349814,NA,-0.243658189643044,-0.322139874651548,NA,NA,-0.154513799173671,NA,NA,-0.709079499179963,6,-174.513160257012,361.026320514023,4.84280005950887,0.00197647280539434
"38",0.0660650902158257,1.71375536840449,"+",NA,-0.396625166621642,NA,NA,-0.00691300856710482,NA,NA,NA,6,-174.516750527221,361.033501054442,4.84998059992722,0.00196938945713772
"63",-0.500160717613313,1.74023270429525,NA,-0.307352897951431,-0.253674564448591,0.626915794264736,-0.225684664782128,0.0554345802898459,NA,NA,NA,7,-173.520008542318,361.040017084636,4.85649663012151,0.00196298359741439
"80",0.0177181735401927,1.81625149044693,"+",-0.333126793436555,-0.359745463648617,0.358552913982469,NA,NA,0.268938929107697,NA,NA,8,-172.532314260925,361.064628521851,4.88110806733664,0.00193897569384657
"261",-0.17983549483299,1.73122662398382,NA,NA,-0.289027191795487,NA,NA,NA,NA,NA,-0.696898815391239,4,-176.534359599131,361.068719198261,4.88519874374708,0.0019350138857808
"44",-0.772580162541481,2.04816312965104,"+",-0.278356062548729,NA,0.627300037166045,NA,0.1053544528341,NA,NA,NA,7,-173.534449356909,361.068898713818,4.88537825930359,0.00193484021102797
"443",-1.00202060025708,1.94498335062127,NA,-0.267318050206519,NA,0.803401968117787,-0.170602527054655,0.131360722397656,NA,0.118529462647537,-0.850436893784007,8,-172.535975985076,361.071951970152,4.88843151563731,0.0019318886829796
"349",-0.152085043594956,1.76750730114963,NA,NA,-0.278458346058915,0.358577886017364,-0.123317651928227,NA,-0.0271598667242963,NA,-0.771223014457855,7,-173.536014022382,361.072028044763,4.88850759024899,0.00193181520053646
"489",-1.17430327893275,1.98971375011043,NA,NA,NA,0.727836309218648,NA,0.155299431825511,-0.0256571736364683,0.124911161310372,-0.888977984244464,7,-173.54161417111,361.083228342221,4.89970788770665,0.00192102698409981
"332",-0.166232466668879,2.12094595175929,"+",-0.352185734122135,NA,0.459440455430319,NA,NA,-0.275535186771982,NA,-0.980650974689997,8,-172.55105415441,361.102108308819,4.9185878543048,0.00190297784726262
"28",-0.125267668672947,1.99392494220343,"+",-0.399647356835619,NA,0.436406986521383,-0.155569442839979,NA,NA,NA,NA,7,-173.55608924659,361.11217849318,4.92865803866562,0.00189342026024232
"379",-0.989664787178437,1.93172443515137,NA,-0.272142589763918,NA,0.803527530282555,-0.16541211879552,0.128928677974422,0.0431458498042804,NA,-0.819432942757716,8,-172.560724901382,361.121449802764,4.93792934825012,0.00188466333027305
"367",-0.463632402605621,1.89163339878268,NA,-0.264854626564863,-0.178678705704911,0.617743201277187,NA,0.0433717023757004,-0.0721829302813786,NA,-0.867780964618286,8,-172.560995865221,361.121991730442,4.93847127592784,0.00188415272384319
"144",0.0281811392018911,1.8499017010394,"+",-0.316517169719866,-0.37159962536189,0.321007413873421,NA,NA,NA,0.30469070379499,NA,8,-172.561180197966,361.122360395933,4.93883994141845,0.00188380544480746
"431",-0.482935763554729,1.89638029688829,NA,-0.260467894995872,-0.185470592083758,0.628157232874682,NA,0.0470751084867536,NA,0.0618175923526646,-0.833040445271349,8,-172.56240987708,361.124819754161,4.94129929964669,0.00188149039227451
"121",-1.3274630451577,1.94584007532083,NA,NA,NA,0.782749505418132,-0.136887598133083,0.180399016202784,0.403101305128798,NA,NA,6,-174.572278738417,361.144557476834,4.96103702232,0.00186301354715965
"61",-0.875457951010155,1.71716226914711,NA,NA,-0.202008226520997,0.586933690656543,-0.169694801483116,0.116302875590138,NA,NA,NA,6,-174.574904240709,361.149808481417,4.96628802690293,0.00185812861632719
"72",0.070763184505339,1.74817335127517,"+",-0.224189656190343,-0.432160921960462,NA,NA,NA,0.19195092613259,NA,NA,7,-173.597374206632,361.194748413264,5.0112279587496,0.00181684211983434
"396",-0.170868531033963,2.1165751770528,"+",-0.357462744194075,NA,0.477715798919973,NA,NA,NA,-0.147452531547896,-0.830772347142755,8,-172.600354881183,361.200709762366,5.01718930785148,0.00181143476754678
"463",-0.20035084344517,1.89301220471383,NA,-0.287550639153493,-0.208774608865716,0.536364690797205,NA,NA,-0.0999272634409349,0.0529834615135397,-0.873206635445558,8,-172.60686283084,361.21372566168,5.03020520716524,0.00179968431841118
"2",-0.168775837902956,1.83923731638774,"+",NA,NA,NA,NA,NA,NA,NA,NA,4,-176.623341520368,361.246683040736,5.06316258622195,0.00177027089222951
"157",-0.167289064566845,1.78596685697516,NA,NA,-0.295685511371426,0.3285883516914,-0.159591912405412,NA,NA,0.401971620533274,NA,6,-174.647513728444,361.295027456888,5.11150700237357,0.00172799257458395
"201",-0.266709964726811,1.89060528515485,NA,NA,NA,0.390346084365041,NA,NA,0.197770958686224,0.11167107135194,NA,5,-175.658486774227,361.316973548454,5.13345309393941,0.00170913488531163
"109",-0.885857673765725,1.83643915659883,NA,NA,-0.13387818108004,0.621440117934569,NA,0.109194075647744,0.31572513881572,NA,NA,6,-174.671462134197,361.342924268395,5.1594038138806,0.00168710149961924
"89",-0.263138135876962,1.8851459566166,NA,NA,NA,0.389656723191314,-0.0276905613442309,NA,0.208415036301903,NA,NA,5,-175.67249461086,361.34498922172,5.16146876720597,0.0016853605056158
"48",-0.217025819938177,1.80414721043102,"+",-0.307789300786696,-0.322530312727812,0.405442392256014,NA,0.0388457633655746,NA,NA,NA,8,-172.687915907078,361.375831814156,5.19231135964145,0.00165956943899026
"461",-0.184305935286252,1.82150384233071,NA,NA,-0.230691772402611,0.363921418937886,NA,NA,-0.121921669494003,0.138941142397353,-0.832402543749237,7,-173.695897546273,361.391795092546,5.20827463803198,0.00164637607687874
"39",0.716584957746193,1.78034832186866,NA,-0.243217296633761,-0.30354618947428,NA,NA,-0.156491600738638,NA,NA,NA,5,-175.706019679476,361.412039358952,5.22851890443815,0.00162979529692649
"248",0.44365308578298,1.90351821450726,"+",-0.412495393796829,-0.6060843594559,NA,-0.416605077564411,-0.0325250038868784,0.201372599215549,0.431721111093563,NA,10,-170.727981614177,361.455963228354,5.27244277383937,0.00159439202420537
"153",-0.261960267977213,1.8693401093621,NA,NA,NA,0.370572356761696,-0.0275809497112123,NA,NA,0.148114496192123,NA,5,-175.733621879851,361.467243759703,5.28372330518857,0.00158542454286122
"93",-0.173543030649734,1.74561058118727,NA,NA,-0.273408235421969,0.362379056384633,-0.138942820895656,NA,0.277993185062735,NA,NA,6,-174.737418229987,361.474836459973,5.29131600545895,0.00157941712652654
"233",-1.22213111727002,2.02094435879763,NA,NA,NA,0.750536501961117,NA,0.157502309371019,0.388074413531819,0.214575808003485,NA,6,-174.742680121644,361.485360243289,5.3018397887746,0.00157112823148298
"123",-1.00361558673428,1.94901579569002,NA,-0.270546561167282,NA,0.812525054123086,-0.182073618997039,0.126443960803501,0.395985184637125,NA,NA,7,-173.7542315078,361.5084630156,5.32494256108566,0.0015530839415058
"398",-0.0135785891382026,1.82810429727879,"+",NA,-0.361351036061053,0.190083314297007,NA,NA,NA,0.177920238487839,-0.743689702064203,8,-172.77105525639,361.54211051278,5.35859005826586,0.00152717381161769
"46",-0.688001897879656,1.76251588268042,"+",NA,-0.273664507228885,0.414582047031302,NA,0.112781013093256,NA,NA,NA,7,-173.777756295693,361.555512591387,5.37199213687262,0.0015169743714738
"182",-0.0745945063531363,1.84991198537267,"+",NA,-0.530904405850193,NA,-0.313789428395572,0.0414594040859566,NA,0.514918495376154,NA,8,-172.780838143764,361.561676287528,5.37815583301335,0.00151230648348962
"256",-0.344705501923586,1.93760835378202,"+",-0.424812846608833,-0.502921351293389,0.453123008413036,-0.428209133299733,0.0967026511689336,0.262330670381761,0.384911757270251,NA,11,-169.784007888193,361.568015776385,5.3844953218707,0.00150752044770148
"426",-1.37098418980683,2.12421150796506,"+",NA,NA,0.702887432608096,NA,0.207174262734247,NA,0.234496726054376,-0.950096452631256,8,-172.78416627673,361.56833255346,5.38481209894525,0.00150728169265139
"173",-0.74871807119908,1.79850006106392,NA,NA,-0.16424222167143,0.539277991567362,NA,0.0879354132037273,NA,0.282710424127685,NA,6,-174.787900331304,361.575800662609,5.3922802080944,0.00150166391562224
"446",-0.963200249951779,1.92768416498658,"+",NA,-0.392620757858545,0.466524903551748,-0.311932403721421,0.18416024396287,NA,0.297890237902998,-0.787833782617393,10,-170.790128431197,361.580256862393,5.39673640787873,0.00149832178309898
"5",-0.197124372367482,1.68054707253172,NA,NA,-0.276678632768577,NA,NA,NA,NA,NA,NA,3,-177.791083709776,361.582167419552,5.39864696503741,0.00149689115182912
"447",-0.557222428125594,1.88253872148234,NA,-0.311047280460374,-0.258544858376368,0.679209885437883,-0.230117573408637,0.0689097500575275,NA,0.172086193271116,-0.826209766914609,9,-171.791602419864,361.583204839728,5.39968438521362,0.00149611490062995
"185",-1.24721155241996,1.88610546496387,NA,NA,NA,0.714762590219245,-0.142042753761708,0.168022515937309,NA,0.347151018618035,NA,6,-174.795833224928,361.591666449857,5.40814599534258,0.00148979850128031
"60",-1.07437617141597,1.87169905426612,"+",-0.331506162424256,NA,0.708554773497735,-0.268553434305964,0.172996143532187,NA,NA,NA,8,-172.80165315041,361.60330630082,5.41978584630533,0.0014811531670237
"512",-0.396035651582138,1.94620595865604,"+",-0.428875674990362,-0.492985703594446,0.478937396274043,-0.418979114037383,0.106015307772067,0.00869625255269176,0.26225900767713,-0.783397646043337,12,-168.805572931883,361.611145863766,5.42762540925173,0.00147535873415507
"158",0.120388193066444,1.84655523521863,"+",NA,-0.500279096638277,0.0948963140782866,-0.268971938188879,NA,NA,0.499451628757344,NA,8,-172.807108017812,361.614216035625,5.43069558111063,0.0014730956691654
"438",-0.107916291028148,1.88070381828061,"+",NA,-0.522338646980609,NA,-0.306563993640542,0.0455365910549762,NA,0.341185552011766,-0.706872715488801,9,-171.809382228649,361.618764457298,5.43524400278324,0.00146974934559661
"76",-0.17633294209066,2.06161196388095,"+",-0.342688697321579,NA,0.471872159266727,NA,NA,0.224559599016314,NA,NA,7,-173.819299531039,361.638599062078,5.45507860756351,0.00145524543560416
"33",0.29018705245775,1.8455841509843,NA,NA,NA,NA,NA,-0.0923468350141312,NA,NA,NA,3,-177.828506631947,361.657013263895,5.47349280938062,0.00144190833625774
"214",0.141717288795572,1.83909031783231,"+",NA,-0.526671214722669,NA,-0.284720912357842,NA,0.169437473123047,0.431018181714266,NA,8,-172.830308932248,361.660617864496,5.47709740998209,0.00143931192488899
"334",-0.0194018020367126,1.79420329594402,"+",NA,-0.347100973368596,0.190600250731895,NA,NA,-0.0659868710216977,NA,-0.776485688977835,8,-172.830397506816,361.660795013633,5.47727455911837,0.00143918444410268
