"","cells","mean_max_ptemp","mean_min_ptemp","mean_max_pprec","mean_min_pprec","mean_PDEM","plat"
"164",259422,-514.470764160156,-552.120300292969,12556079104,6608329216,880,48.6847
"165",260248,-514.225830078125,-551.841735839844,12434741248,6664807424,920,48.73145
"166",260250,-514.247009277344,-551.811828613281,12498452480,6643322880,920,48.6686
"167",260253,-514.456665039062,-552.076873779297,12576080384,6603162624,880,48.62135
"168",261078,-514.135131835938,-551.657592773438,12469639168,6660819968,920,48.6739
"169",268558,-514.231201171875,-551.286560058594,12990036992,6491204096,960,47.5742
"170",271037,-513.064636230469,-548.967529296875,13529005056,6587171328,1040,47.4662
"171",271882,-513.26220703125,-548.319152832031,14998118400,6756134912,840,47.1169
"172",273532,-513.198791503906,-548.52734375,14526440448,6701886976,1040,47.0877
"173",274369,-513.26220703125,-548.319152832031,14998118400,6756134912,840,46.9154
"174",274371,-513.290100097656,-548.227661132812,15205416960,6779976192,840,46.802
"175",275174,-513.624572753906,-548.690368652344,15301156864,6651647488,960,47.2505
"176",276002,-513.759094238281,-548.638977050781,15703636992,6663101440,960,47.233825
"177",276831,-513.803955078125,-548.621826171875,15837796352,6666919936,960,47.2144666666667
"178",279319,-513.858276367188,-548.236083984375,16472798208,6615429632,680,46.949
"179",280149,-513.897216796875,-548.085327148438,16756386816,6582338560,680,46.8652
"180",281819,-513.537231445312,-547.878540039062,16213044224,6653871104,1040,46.4782
"181",281823,-513.448364257812,-547.886840820312,16039863296,6747082240,560,46.3161
"182",282671,-513.46875,-547.641540527344,16533326848,6932699648,1040,45.8439
"183",290110,-513.498168945312,-546.678344726562,17519124480,6199977472,1480,45.6829333333333
"184",290111,-513.499755859375,-546.691955566406,17514283008,6217814272,1480,45.6518235294118
"185",290921,-513.272277832031,-546.074279785156,17535377408,5719713280,1200,45.3111
"186",290923,-514.37109375,-546.610229492188,19548061696,5761903616,1400,45.8832
"187",291766,-513.422302246094,-546.397216796875,17576929280,5940274176,1040,45.5121
"188",291768,-513.434692382812,-546.452941894531,17573124096,6016557056,1480,45.5104
"189",291777,-513.434387207031,-546.401000976562,17833297920,6349837312,840,45.2907
"190",291780,-513.47998046875,-546.490295410156,17897607168,6486475776,840,45.2775
"191",292581,-513.122619628906,-545.804565429688,17458900992,5565562368,1200,45.1214
"192",292593,-513.328857421875,-546.165466308594,17553131520,5732171776,1200,45.4934
"193",292594,-513.347229003906,-546.222412109375,17564884992,5813390848,1200,45.4866
"194",292596,-513.416137695312,-546.369323730469,17578831872,5902132736,1040,45.5151
"195",293419,-513.292053222656,-546.051452636719,17529622528,5569732608,1200,45.4864
"196",293420,-513.30126953125,-546.079956054688,17535500288,5610342400,1200,45.4885
"197",293422,-513.319641113281,-546.136962890625,17547253760,5691561984,1200,45.4307692307692
"198",293423,-513.327014160156,-546.159765625,17551955968,5724049817.6,1200,45.4337
"199",293426,-513.296630859375,-546.132568359375,17562691584,5805869056,1200,45.3953
"200",294242,-514.675537109375,-546.455810546875,20509177856,5690628608,1400,45.607609375
"201",294248,-513.513549804688,-546.076110839844,18053617664,5566974976,680,45.4427
"202",294251,-513.279663085938,-546.058396283318,17522035892.7059,5626051614.11765,1200,45.402
"203",294253,-513.256408691406,-546.036431884766,17517623910.4,5663711692.8,1200,45.32711
"204",294254,-513.20654296875,-545.954650878906,17511747584,5666644992,1200,45.2777
"205",294257,-513.252075195312,-546.043884277344,17576056832,5803283456,1200,45.2906
"206",295066,-513.204711914062,-545.600463867188,17836046336,5332702208,680,45.0093
"207",295079,-513.282287597656,-545.928466796875,17639917568,5491324928,680,45.358
"208",295082,-513.176147460938,-545.895141601562,17468872704,5575552512,1200,45.2308
"209",295083,-513.175932042739,-545.895100911458,17469785750.5882,5577987403.29412,1200,45.2096803921569
"210",295084,-513.191345214844,-545.924865722656,17490311168,5621098496,1200,45.238
"211",295085,-513.158996582031,-545.865356445312,17517332480,5661591040,1200,45.1863434782609
"212",295087,-513.195373535156,-545.926147460938,17575766016,5757619712,1200,45.1529
"213",295089,-513.159790039062,-545.839416503906,17612472320,5762438656,1200,45.066
"214",295906,-513.831420898438,-545.932922363281,19046803456,5517234176,680,45.2293
"215",296723,-513.846069335938,-545.569458007812,19296184320,5555646976,680,44.8438
"216",296732,-514.618591308594,-546.090637207031,20883425280,5629559808,680,45.228
"217",296742,-513.067993164062,-545.713439941406,17371250688,5421518848,1200,45.1113
"218",296745,-513.054321289062,-545.617065429688,17478567936,5569440768,1200,44.96
"219",297574,-513.010803222656,-545.554870605469,17396946944,5468895744,1200,44.9592
"220",297577,-513.118225097656,-545.601440429688,17611677696,5735141376,1200,44.8837
"221",299269,-513.410766601562,-545.755493164062,19218155520,6979496448,760,44.01496
"222",300103,-513.309448242188,-545.499633789062,19347689472,6920155648,760,43.7837
"223",300926,-513.310546875,-545.474487304688,19308701696,6904545792,680,43.7992
"224",300928,-513.309448242188,-545.499633789062,19347689472,6920155648,680,43.7649
"225",301756,-513.311126708984,-545.4619140625,19289208832,6896740864,680,43.73715
"226",302585,-513.312805175781,-545.424194335938,19230728192,6873325568,680,43.7302
"227",302586,-513.275756835938,-545.38232421875,19355787264,6885934080,680,43.6192
"228",302587,-513.236022949219,-545.314270019531,19441555456,6877155328,680,43.5886
"229",303415,-513.281799316406,-545.3330078125,19278116864,6860491264,680,43.6172666666667
"230",303416,-513.27880859375,-545.357666015625,19316951040,6873212416,680,43.603
"231",303417,-513.221069335938,-545.256103515625,19445755904,6862932992,860,43.53335
"232",303418,-513.199279785156,-545.221557617188,19488487424,6855654912,1040,43.4836
"233",303420,-513.239929199219,-545.324157714844,19436550144,6879448576,680,43.5288
"234",304245,-513.236368815104,-545.157185872396,19318514346.6667,6831192746.66667,920,43.5009666666667
"235",304248,-513.199279785156,-545.221557617188,19488487424,6855654912,1040,43.4099733333333
"236",304249,-513.165000067817,-545.134982638889,19532344320,6835564430.22222,1040,43.3694472222222
"237",304250,-513.173152953155,-545.155604162882,19521901417.1783,6840348207.62791,1040,43.3700364341085
"238",305075,-513.226684570312,-545.126953125,19334361088,6827877376,1040,43.4276263888889
"239",305076,-513.219787597656,-545.150573730469,19372892160,6834821632,1040,43.4005
"240",305078,-513.164132254464,-545.124828296703,19528673392.5275,6833441853.89011,1040,43.3423351648352
"241",305079,-513.164296985346,-545.133207676774,19533243096.9492,6835152635.66102,1040,43.3298197740113
"242",305080,-513.155376519097,-545.110728624132,19544625834.6667,6829937641.24444,1040,43.3071277777778
"243",305081,-513.140563964844,-545.073303222656,19563579392,6821254656,920,43.2331625
"244",305082,-513.145446777344,-545.085632324219,19557322752,6824121344,920,43.2463333333333
"245",305104,NA,NA,NA,NA,520,42.5598
"246",305908,-513.125854492188,-545.036193847656,19582353408,6812654592,1040,43.2518
"247",305909,-513.096520996094,-544.962084960938,19619868672,6795468646.4,1040,43.19101
"248",305910,-513.102172851562,-544.9763671875,19612640870.4,6798779699.2,1040,43.167765
"249",305911,-513.105578613281,-544.985009765625,19608259379.2,6800786534.4,944,43.1675163636364
"250",305912,-513.109094238281,-544.993908691406,19603754188.8,6802850611.2,920,43.16099
"251",305913,-513.086281698258,-544.936325323386,19632928197.2459,6789485979.27869,920,43.106068852459
"252",306739,-513.089111328125,-544.943481445312,19629285376,6791154176,1040,43.1464
"253",306740,-513.095031738281,-544.958312988281,19621777408,6794594304,1040,43.12588
"254",306741,-513.066101074219,-544.885437011719,19658696704,6777680896,1040,43.0792421052632
"255",306742,-513.072998046875,-544.902709960938,19649935360,6781694464,920,43.0901
"256",306743,-513.072998046875,-544.902709960938,19649935360,6781694464,920,43.0087916666667
"257",306744,-513.054870605469,-544.856994628906,19673090048,6771087360,920,42.97
"258",307571,-513.023559570312,-544.777893066406,19713138688,6752740352,1040,42.9838
"259",307575,-513.062683105469,-544.876770019531,19663077376,6775674368,920,42.9304
"260",307576,-513.036254882812,-544.810028076172,19696869376,6760194048,920,42.88415
"261",307577,-513.045074462891,-544.832275390625,19685605376,6765353984,920,42.81875
"262",307578,-513.030395507812,-544.795227050781,19704377344,6756753920,920,42.7715
"263",307581,-513.084716796875,-544.932373046875,19634917376,6788574208,920,42.8106
"264",307585,-513.077880859375,-544.915100097656,19643678720,6784561152,1400,42.619
"265",308406,-513.040649414062,-544.821166992188,19691237376,6762774016,920,42.8111
"266",309239,-512.974609375,-544.654296875,19775715328,6724073472,920,42.5656
"267",310072,-512.624389648438,-543.977172851562,19624411136,6700320256,1400,42.4818
"268",311714,-513.082275390625,-544.322448730469,19565418496,6812964352,920,42.6501
"269",311715,-513.0380859375,-544.361877441406,19640051712,6780636672,1040,42.6218
"270",311724,-512.7744140625,-544.218627929688,19830083584,6667858944,1400,42.4723
"271",312544,-513.060791015625,-544.233764648438,19613566976,6814572544,920,42.5941
"272",312561,-512.543090820312,-543.846374511719,19513004032,6717903360,1400,42.1433
"273",328479,-514.290893554688,-542.224487304688,40824037376,21798719488,80,36.732
"274",338249,-515.022277832031,-542.567565917969,27164110848,10872691712,400,39.9458
