"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"482",0.22509360464046,4.0792367995737,"+",NA,NA,NA,NA,-0.19268699689243,-2.20070632929398,4.63540170372585,1.34683921001508,9,-260.042931479174,538.085862958348,9.17744623164549,0.000553259176485554
"502",0.171011313073365,2.23119529172103,"+",NA,0.204108193665626,NA,0.259247062186218,-0.181537513188133,-1.00999445460868,1.8891918651913,-0.48746600340932,11,-258.059438725543,538.118877451086,9.21046072438378,0.000544201356465533
"442",0.155467033730375,4.10409698117374,"+",NA,NA,0.00737656458105792,0.22770198438202,-0.193799984364075,NA,2.95034502177513,1.06893974990316,10,-259.074201788471,538.148403576942,9.23998685023946,0.000536226290639235
"2",-0.561429742699267,1.33482569828506,"+",NA,NA,NA,NA,NA,NA,NA,NA,5,-264.084401107384,538.168802214768,9.26038548806571,0.000530784943876972
"440",0.316705567882856,2.32647151226413,"+",-0.0951597123023309,0.193105571969612,NA,0.272688147840395,-0.20310506911598,NA,0.964695962911633,-0.851826864199416,11,-258.106036246632,538.212072493263,9.30365576656106,0.000519424671366645
"244",0.294276696679456,3.27895437845886,"+",-0.0745512878561492,NA,NA,0.248973042071877,-0.213380400147035,-1.31989943512353,3.32104995535907,NA,10,-259.114827501641,538.229655003283,9.3212382765804,0.000514878290101875
"486",0.255607493865018,4.33592812636655,"+",NA,0.177254778853709,NA,NA,-0.188732241529138,-2.77120782556842,5.22876987074694,1.26985952679576,10,-259.117742412964,538.235484825928,9.32706809922547,0.000513379650805781
"19",-0.83187884587166,1.48359310502245,NA,0.129159330135763,NA,NA,0.199586559501679,NA,NA,NA,NA,4,-265.125211192414,538.250422384828,9.34200565812523,0.000509559614681143
"259",-0.824047778471589,1.66527659922849,NA,0.178482824950771,NA,NA,NA,NA,NA,NA,0.675644521575545,4,-265.139060377466,538.278120754932,9.36970402822942,0.00050255127122138
"292",0.235320811922454,2.30371084360633,"+",-0.0409394071031121,NA,NA,NA,-0.187961175338043,NA,NA,0.962247665992908,8,-261.141441384536,538.282882769072,9.37446604236959,0.000501356116492082
"64",0.293521870172087,1.69372124709721,"+",-0.118186391612066,0.16524293776979,0.0649419020063723,0.232072055623065,-0.198883190822367,NA,NA,NA,10,-259.145564909741,538.291129819483,9.3827130927807,0.000499293018450471
"298",0.201234827446125,2.30247531125852,"+",NA,NA,-0.0366502681759477,NA,-0.182332638109427,NA,NA,0.970413457698716,8,-261.153463801048,538.306927602096,9.39851087539387,0.000495364692303038
"257",-0.784954708250998,1.50057842953268,NA,NA,NA,NA,NA,NA,NA,NA,0.552655873113844,3,-266.16078285912,538.321565718239,9.41314899153713,0.000491752325042093
"147",-0.900343529839824,2.7017605826903,NA,0.169657093122579,NA,NA,0.240401646965918,NA,NA,1.8780133642776,NA,5,-264.165246463399,538.330492926798,9.42207620009583,0.000489562228757474
"23",-0.845494896283345,1.5146612296635,NA,0.163049958959854,0.183042497066821,NA,0.212764002483046,NA,NA,NA,NA,5,-264.170990148663,538.341980297325,9.43356357062294,0.000486758397269544
"6",-0.512148575334852,1.41469643488377,"+",NA,0.182239305160081,NA,NA,NA,NA,NA,NA,6,-263.18606617511,538.37213235022,9.46371562351783,0.000479475054681509
"302",0.235636466149729,2.76675727046113,"+",NA,0.184154672328206,-0.0477984378297542,NA,-0.178247706963537,NA,NA,1.18283213613439,9,-260.191289161776,538.382578323552,9.47416159684929,0.000476977291434585
"426",0.143096349526153,3.93696017629702,"+",NA,NA,0.0404601568726569,NA,-0.179077281319789,NA,2.21854867971956,2.00206916616952,9,-260.19440013315,538.3888002663,9.4803835395976,0.000475495734470355
"420",0.157299966357329,3.84443393751412,"+",0.0109128184199292,NA,NA,NA,-0.179297865818698,NA,2.0685270694239,2.0146508474072,9,-260.215591795415,538.43118359083,9.52276686412768,0.000465525208598397
"296",0.234560120900486,2.68529023339288,"+",-0.0242360507885896,0.180611363646522,NA,NA,-0.179826364177202,NA,NA,1.11555056990049,9,-260.217525326642,538.435050653284,9.52663392658178,0.000464625970703021
"250",0.195293046297725,3.24408787579003,"+",NA,NA,-0.0224822557237504,0.240129792681241,-0.198929060178405,-1.25725393188066,3.25980730560547,NA,10,-259.218852666923,538.437705333845,9.52928860714292,0.000464009663052179
"446",0.205572751564015,2.28431473026531,"+",NA,0.204090077407414,-0.0425686212341532,0.264476187100219,-0.186139136019828,NA,0.971460392190059,-0.806334039967371,11,-258.233752293541,538.467504587082,9.55908786037958,0.000457147342285802
"192",0.268316511058326,3.451327741879,"+",-0.0488757097417322,0.190861074217392,0.0100472819300271,0.254746340393131,-0.201993020758854,NA,2.31383396522119,NA,11,-258.235480280673,538.470960561345,9.56254383464318,0.000456358079675203
