"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"353",0.350727742893932,4.34498167478751,NA,NA,NA,NA,NA,-0.104107181919951,-2.81383246846302,NA,-0.589090585169578,5,-193.720437786932,397.440875573863,6.500567780822,0.0022916460310552
"492",0.17218981022875,38.6002708489772,"+",0.0189661550863748,NA,0.480601323589117,NA,-0.0686546193766888,-46.3444602674007,23.9684229772165,-16.106059647642,10,-188.723302770986,397.446605541973,6.50629774893133,0.00228508989781036
"421",0.29926297130916,5.28652219967264,NA,NA,0.205063025122316,NA,NA,-0.107965008798151,NA,-0.402645772006693,2.19864057788345,6,-192.725504669867,397.451009339735,6.51070154669367,0.00228006389632518
"303",0.082694399300404,5.36790699175718,NA,-0.178759387899664,0.303478576085695,0.313650006824796,NA,-0.0737355896428136,NA,NA,2.4408237057226,7,-191.741064136801,397.482128273602,6.541820480561,0.00224486188993968
"46",-0.0553934338155107,12.9288616784253,"+",NA,0.320807703172866,0.471856940986117,NA,-0.0669580601791615,NA,NA,NA,7,-191.744711214881,397.489422429762,6.54911463672113,0.00223668961486916
"99",0.312892480952448,4.15417871393599,NA,0.0351610454479735,NA,NA,NA,-0.0979481328014702,-2.14527026382884,NA,NA,5,-193.763380369847,397.526760739693,6.58645294665195,0.0021953198803993
"329",-0.250943228232416,4.45362260972055,NA,NA,NA,0.29492233686661,NA,NA,-3.11750442141632,NA,-0.833816091945606,5,-193.76754244022,397.535084880439,6.59477708739774,0.00218620179278979
"67",-0.266691248753104,3.96828731103332,NA,0.206415679019817,NA,NA,NA,NA,-2.09398424522628,NA,NA,4,-194.779363711384,397.558727422768,6.61841962972636,0.00216051026104148
"502",0.750854020375327,44.6162652671486,"+",NA,0.203157865027013,NA,0.180367099514976,-0.197548886734739,-54.0801814369486,27.5180962646377,-19.0484239330793,10,-188.784671813817,397.569343627633,6.62903583459217,0.00214907243470139
"448",0.34762956973711,212.052493371358,"+",-0.150347378111654,0.304850146148069,0.524393340288533,0.156142358639994,-0.122964234645231,NA,102.018737352304,137.168437765146,11,-187.83432091157,397.668641823139,6.72833403009804,0.00204497839689922
"75",-0.252456827309702,4.07986274055156,NA,0.072811662152588,NA,0.243135131496178,NA,NA,-2.16499851719695,NA,NA,5,-193.841750989923,397.683501979845,6.74319418680386,0.00202984035524064
"245",0.302936533362773,5.04702169720777,NA,NA,0.19287403777731,NA,0.0912044454469825,-0.10561464430453,-3.58465185811044,2.06636209972314,NA,7,-191.844650279938,397.689300559876,6.74899276683516,0.00202396378242626
"250",0.620261945854456,33.2105329464813,"+",NA,NA,0.404307848440646,0.185032509617099,-0.14523460991879,-22.1069107990313,15.0062444847078,NA,9,-189.855885069082,397.711770138165,6.77146234512372,0.00200135223193229
"305",0.490522307587174,5.10832552988323,NA,NA,NA,NA,0.0816553114978925,-0.129179671443125,NA,NA,2.36632960493123,5,-193.884284312651,397.768568625303,6.82826083226149,0.00194531481871406
"112",0.0214047090619244,5.54725007942885,"+",-0.0978880470047548,0.302563184504329,0.52548847990135,NA,-0.07136542425857,-2.5093709031627,NA,NA,9,-189.884703412482,397.769406824964,6.82909903192245,0.00194449970842153
"71",-0.320983580254513,4.11488151140646,NA,0.152444578159999,0.173573541633394,NA,NA,NA,-2.12015470361434,NA,NA,5,-193.888803202094,397.777606404188,6.83729861114671,0.00193654398824911
"224",-0.34117977233583,12.0873483908632,"+",-0.085260803554694,0.32374584564176,0.696955876502203,0.0987253955168887,NA,-8.47104798288467,5.77673917227706,NA,10,-188.896447946884,397.792895893767,6.85258810072582,0.0019217960476313
"89",-0.247412143409084,4.12747505390768,NA,NA,NA,0.294969613992498,0.0317399644017596,NA,-2.19258611394692,NA,NA,5,-193.91397659975,397.827953199499,6.88764540645781,0.00188840307376181
"106",0.252250773962668,4.57485912745365,"+",NA,NA,0.392040376634669,NA,-0.0822288313644093,-2.22451451743335,NA,NA,7,-191.930786443614,397.861572887229,6.92126509418739,0.00185692462805424
"223",-0.358884324042404,6.23467880876825,NA,-0.171496498355826,0.344849637774444,0.479152530713617,0.0381942883712146,NA,-4.41312502001819,2.79921991206611,NA,8,-190.93351318385,397.867026367701,6.92671857465933,0.00185186817390719
"96",-0.340379505414674,5.09362444398363,"+",-0.0451602184377019,0.300174242526149,0.639364280979695,0.0981631145139539,NA,-2.38414146235956,NA,NA,9,-189.935817668088,397.871635336175,6.93132754313416,0.00184760548642518
"511",-0.0734884325438035,21.0526650739015,NA,-0.265200007219419,0.362594640559478,0.452200957601305,0.0653942355188498,-0.049725069712979,-22.3490860949079,12.0520591221939,-7.35044919494198,10,-188.940023703952,397.880047407903,6.9397396148621,0.00183985071135015
"297",0.316495239309611,5.05671809740102,NA,NA,NA,0.0993506260113803,NA,-0.0998488473051846,NA,NA,2.34476214948853,5,-193.983213101086,397.966426202172,7.02611840913045,0.00176208018788144
"102",0.44392341783914,4.53066541591906,"+",NA,0.214185121187443,NA,NA,-0.148123800204442,-2.19913467031282,NA,NA,7,-191.990804364924,397.981608729848,7.04130093680692,0.00174875441599019
"30",-0.395709854572147,12.331300959543,"+",NA,0.343377798214935,0.608120493732745,0.0771116718342178,NA,NA,NA,NA,7,-191.992114638907,397.984229277814,7.04392148477319,0.00174646456906705
"233",0.150973682237449,4.8463146630573,NA,NA,NA,0.151165023737984,NA,-0.0689743050134054,-3.54603327352789,2.04524197302355,NA,6,-193.003643386112,398.007286772225,7.0669789791836,0.00172644563886941
"241",0.415708565502926,4.70824674345197,NA,NA,NA,NA,0.0856469085362295,-0.114133463655496,-3.43169901750472,1.99404775652646,NA,6,-193.021928022454,398.043856044909,7.10354825186732,0.00169516505672605
"255",0.158671201186523,57.8650653537012,NA,-0.308066762610943,0.376513103548523,0.410242514442941,0.0746246877963401,-0.0921266915631882,-33.2859121968222,15.6795442367135,NA,9,-190.036764321484,398.073528642968,7.13322084992706,0.00167020072808043
"234",0.313472045642012,8.93887134434626,"+",NA,NA,0.441473101807929,NA,-0.0946127003174673,-6.39839153576216,4.62187146247606,NA,8,-191.044722222176,398.089444444353,7.14913665131172,0.00165696218193223
"90",-0.142746239899488,4.50027114297098,"+",NA,NA,0.556089388616246,0.112187251790573,NA,-2.23056266307522,NA,NA,7,-192.049015089766,398.098030179531,7.15772238649004,0.00164986430870032
"231",0.363786746231433,5.15238353533573,NA,-0.0697700620374177,0.208425433933524,NA,NA,-0.117840160722791,-3.63516707383364,2.12394480506477,NA,7,-192.054511554291,398.109023108583,7.16871531554125,0.00164082076458315
"485",0.240754883239442,5.11047657894802,NA,NA,0.189091607756899,NA,NA,-0.0955691088380151,-4.24720624455284,2.05531446205888,-0.635802002364596,7,-192.061281049509,398.122562099017,7.18225430597596,0.00162975074775234
