"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"487",-1.33716133970198,3.70437597250243,NA,0.212495215754195,0.431275708884512,NA,NA,-0.023595717014402,1.11999981047688,-3.64761811291454,-3.77145283447908,8,-131.891596487155,279.78319297431,7.36461648221882,0.00190562235131762
"197",-1.64211954469903,15.5993954572033,NA,NA,0.463350472435025,NA,NA,NA,3.49710009567864,-9.08222449172462,NA,5,-134.895197575275,279.790395150549,7.37181865845827,0.00189877237838812
"12",-1.1312406298177,1.75456402412803,"+",0.360196651682934,NA,0.232154891970093,NA,NA,NA,NA,NA,6,-133.935929436661,279.871858873322,7.45328238123142,0.00182298578726953
"431",-1.53851943652699,3.40939837532875,NA,0.195772551942505,0.476620860478471,0.142832534171795,NA,0.010229695057062,NA,-3.16101589065332,-3.68050760091856,8,-131.947158429484,279.894316858968,7.47574036687729,0.00180262999436271
"304",-1.33987694381406,2.34681160732289,"+",0.158125106137295,0.432238245358708,0.453117953229455,NA,-0.00786504662937423,NA,NA,-1.23764733035307,9,-130.948165128177,279.896330256355,7.47775376426375,0.00180081620222727
"336",-1.38391059587674,2.33857231157883,"+",0.16167661728301,0.436762509382182,0.468187777596499,NA,NA,-0.0442617817191838,NA,-1.25719319023417,9,-130.950453591129,279.900907182258,7.4823306901676,0.00179669981296389
"20",-1.09004706055087,1.61380406027091,"+",0.441912096325771,NA,NA,0.161829965380962,NA,NA,NA,NA,6,-133.952507602315,279.905015204629,7.48643871253824,0.00179301315896183
"2",-0.969247320937678,1.53368720387517,"+",NA,NA,NA,NA,NA,NA,NA,NA,4,-135.9582886208,279.9165772416,7.49800074950963,0.00178267762049885
"96",-1.34499117077166,2.06099694257917,"+",0.172499292203009,0.446614841843457,0.506652713837929,0.164273518394913,NA,0.421856650637749,NA,NA,9,-130.977396857114,279.954793714227,7.53621722213637,0.00174893718200783
"143",-1.47239172500277,1.89611186642322,NA,0.195626750411342,0.422766025373399,0.0762897503110847,NA,NA,NA,-0.689671967215977,NA,6,-133.989207358216,279.978414716432,7.55983822434166,0.00172840285651852
"167",-1.33390068734542,1.88946880683722,NA,0.202381326568077,0.394432550061471,NA,NA,-0.0223848943335449,NA,-0.697903721919056,NA,6,-133.993734136902,279.987468273804,7.56889178171298,0.00172059644159432
"64",-1.06919648075155,2.06989868293629,"+",0.161995267324742,0.429241519848486,0.410588730152818,0.197012241142238,-0.0521260811618281,NA,NA,NA,9,-131.00268439331,280.00536878662,7.58679229452906,0.00170526537310807
"312",-0.667747794625475,2.14995274785696,"+",0.233806738249604,0.32118986705816,NA,0.232980460448147,-0.114967812868003,NA,NA,-1.18379212536154,9,-131.017837599296,280.035675198593,7.61709870650219,0.00167961993169865
"50",-0.152107022773153,1.6185515739222,"+",NA,NA,NA,0.236984185507872,-0.147606773991067,NA,NA,NA,6,-134.022195895415,280.044391790831,7.62581529873984,0.00167231557949618
"333",-1.50226649449921,2.05702754091437,NA,NA,0.521953117916764,0.167564436667712,NA,NA,-0.475526975584266,NA,-1.18972589046215,6,-134.024168114293,280.048336228586,7.62975973649566,0.0016690206573623
"126",-0.970439354156091,2.03632613495452,"+",NA,0.460648630217949,0.473546070914583,0.198242630679802,-0.0611459367016302,0.451815568318172,NA,NA,9,-131.031190573111,280.062381146222,7.64380465413097,0.00165734108618203
"118",-0.475526795398908,1.95000957400821,"+",NA,0.357933010119534,NA,0.20302647136563,-0.145752369495054,0.432582899389936,NA,NA,8,-132.034241187374,280.068482374749,7.64990588265812,0.00165229288180204
