"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"3",-0.196886907202987,2.64127544370219,NA,0.32501999599689,NA,NA,NA,NA,NA,NA,NA,3,-156.586124046415,319.17224809283,5.5903963116466,0.0016010335795158
"313",0.666026261386932,2.97720324096805,NA,NA,NA,0.108098215591072,0.179255320298219,-0.139884731216339,NA,NA,-0.149602710089541,6,-153.614755881234,319.229511762468,5.64765998128445,0.00155584308112433
"109",-0.144540142184842,3.41629421784608,NA,NA,0.179757127212719,0.407935967032156,NA,-0.0221337371938134,-0.907028167478323,NA,NA,6,-153.620292394441,319.240584788883,5.65873300769914,0.00154725293702304
"494",0.36497366774878,105.11339930491,"+",NA,0.052341411986771,0.55580845948338,NA,-0.0860557698144221,-21.6193155464089,89.3280287318711,1.76676822899496,10,-149.623513866418,319.247027732836,5.66517595165254,0.00154227652503516
"492",0.737241682842272,58.7002134856572,"+",-0.129723668301575,NA,0.519280956541749,NA,-0.136066257922694,-12.3996979488914,48.5586233655022,-0.035566438572816,10,-149.634228992533,319.268457985066,5.68660620388266,0.00152583905959325
"229",0.737063485763675,4.34238631461122,NA,NA,0.0333781882553942,NA,NA,-0.151864593169929,-1.39274456037075,-1.92099634051746,NA,6,-153.649073992554,319.298147985108,5.71629620392463,0.00150335527749637
"381",-0.323643160429899,54.1020020751879,NA,NA,0.263291174718705,0.493316525965333,0.217267859029709,-0.000174376303891988,-24.0766830915646,NA,-32.349041045134,8,-151.654596577977,319.309193155954,5.72734137477073,0.00149507575278948
"511",0.225429171212638,66.7993208503597,NA,-0.354213166642376,0.302055652727881,0.495303625089281,0.24713067167737,-0.081787474126771,-28.1466537192873,-6.63435987679603,-47.6381342239344,10,-149.670777624921,319.341555249841,5.7597034686579,0.00147107853548877
"221",-0.305092729180629,5.05344347939868,NA,NA,0.23832954334831,0.442281100829789,0.181938292567232,NA,-1.41136247986326,-2.11965413423009,NA,7,-152.675285923922,319.350571847844,5.76872006666088,0.00146446140081457
"397",-0.317770620667673,4.40728982987828,NA,NA,0.222761411622526,0.461892111971395,NA,NA,NA,-0.961408575006566,-0.091713091654532,6,-153.68274834467,319.365496689341,5.7836449081571,0.00145357364869213
"173",-0.22162213079637,4.22275137577187,NA,NA,0.204554195129771,0.424264590159249,NA,-0.0137245552624886,NA,-0.939714835976761,NA,6,-153.683692524326,319.367385048652,5.78553326746857,0.0014522018617335
"140",-0.0378346824019313,11.2481323696754,"+",-0.116726287021805,NA,0.714687112267477,NA,NA,NA,0.241097176891134,NA,7,-152.708145459082,319.416290918163,5.83443913697954,0.00141712191614251
"76",-0.0384638916060081,10.3878050704468,"+",-0.115765278863509,NA,0.715112498435173,NA,NA,-0.900231210112428,NA,NA,7,-152.708249155234,319.416498310468,5.83464652928427,0.00141697497367119
"268",-0.0383249094242006,7.93822360931548,"+",-0.11598850372261,NA,0.715324309717638,NA,NA,NA,NA,-0.585062644948683,7,-152.711644862424,319.423289724849,5.84143794366526,0.00141217150177205
"301",-0.483881933320728,10.1094820091401,NA,NA,0.267304502544313,0.536986734998621,NA,0.0210759388800055,NA,NA,-0.396682647408045,6,-153.712640861741,319.425281723482,5.8434299422986,0.00141076568013617
"243",1.17813118096384,4.61568618672314,NA,-0.183155925934187,NA,NA,0.204022225953231,-0.220213128653177,-1.4494571893881,-2.09390078552036,NA,7,-152.715620263267,319.431240526534,5.84938874535032,0.00140656869806818
"384",1.01290250721224,128.472319202009,"+",-0.190933981123412,0.0769536815417731,0.480821349694881,0.325651071492024,-0.189676700609452,-36.8839311467634,NA,-92.8303923163851,11,-148.733228400138,319.466456800276,5.88460501909196,0.00138201842054514
"139",-0.22502732744332,3.2773498089351,NA,0.0661039553385484,NA,0.366623918526941,NA,NA,NA,-0.771160743990133,NA,5,-154.74258760521,319.485175210421,5.90332342923699,0.00136914416709859
