"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"431",-1.03652485892421,3.80220773716777,NA,0.164699915485797,0.113513763639791,-0.303075298024021,NA,0.0708717814142443,NA,2.48705854750232,0.344309240502857,8,-181.718871842773,379.437743685546,11.4290567449323,0.000103298693114133
"374",-0.772941895723875,3.9749593681363,"+",NA,-0.0218340205423703,NA,-0.35904632523128,0.0153212100164968,2.44663573424393,NA,-1.12958294672908,9,-180.764899386044,379.529798772087,11.5211118314741,9.86518693308764e-05
"39",-1.26835819403179,3.14641469951096,NA,0.0774059123968296,0.0917941056420374,NA,NA,0.0987797648810325,NA,NA,NA,5,-184.768140966867,379.536281933734,11.5275949931205,9.83325990728223e-05
"453",-0.475156697854848,3.09958475202947,NA,NA,0.074313574766348,NA,NA,NA,-1.02451184883421,2.5780455456619,0.384504601821526,6,-183.778091448055,379.556182896111,11.5474959554973,9.73589943465059e-05
"333",-0.534264816020822,3.263059839426,NA,NA,0.0397717384857591,-0.258915723429397,NA,NA,1.95247470470556,NA,-0.861274450749853,6,-183.800601397468,379.601202794935,11.5925158543217,9.51919300657323e-05
"99",-1.13271790767057,3.17084176554884,NA,0.0576228002445335,NA,NA,NA,0.0815090386505631,0.670728955986232,NA,NA,5,-184.808820765991,379.617641531982,11.6089545913687,9.44127192094724e-05
"199",-0.476598835281984,3.04083228118084,NA,-0.0430483655523005,0.074114960176488,NA,NA,NA,-0.691546914575427,2.24280805736005,NA,6,-183.829354156648,379.658708313297,11.6500213726832,9.24938735845334e-05
"126",-0.709179186721722,3.3252025751113,"+",NA,-0.015962412305603,-0.141617499310513,-0.33319330084852,-0.00412031018601879,0.844051890536356,NA,NA,9,-180.830280922879,379.660561845758,11.6518749051446,9.24081930949768e-05
"166",-1.1045194714129,2.78044382260242,"+",NA,0.177511264056958,NA,NA,0.0642419091293787,NA,1.70835757049234,NA,7,-182.836901393142,379.673802786284,11.6651158456709,9.1798428093247e-05
"485",-1.05300189087662,3.33756533321125,NA,NA,0.137712371593424,NA,NA,0.077882481634221,-1.18621338282107,2.78054715042387,0.47643569242392,7,-182.837433157134,379.674866314268,11.6661793736549,9.17496259714176e-05
"206",-0.765337878344683,2.99651783151057,"+",NA,0.152792345540843,-0.235122851594596,NA,NA,-0.837923331458122,2.28018864461205,NA,8,-181.875008173305,379.750016346609,11.7413294059959,8.8366098428693e-05
"16",-0.954613465453746,3.11638871687637,"+",0.262487448447412,0.106493113846383,-0.405392546063807,NA,NA,NA,NA,NA,7,-182.887897949344,379.775795898688,11.767108958075,8.72343886225061e-05
"451",-0.474403053800045,3.12976696815453,NA,-0.0390894276321922,NA,NA,NA,NA,-0.920202744277622,2.53127635283521,0.382157492763405,6,-183.889759395906,379.779518791811,11.7708318511977,8.70721575088916e-05
"109",-0.911873180045348,2.93436590547445,NA,NA,0.0760205791488252,-0.204692104434121,NA,0.0509188429963442,0.798488287511014,NA,NA,6,-183.898759492245,379.79751898449,11.7888320438763,8.62920156448745e-05
"391",-0.480066841063959,3.23610092557819,NA,-0.0521455945308326,0.0652877980941839,NA,NA,NA,NA,2.12524267270999,0.15993790357411,6,-183.901043146413,379.802086292826,11.7933993522128,8.60951793622019e-05
"293",-1.15045158710647,3.15601287227032,NA,NA,0.0833006504886648,NA,NA,0.0827102251665041,NA,NA,-0.0277513903920521,5,-184.910414494455,379.820828988911,11.8121420482976,8.52921202221659e-05
"231",-1.13138427257567,3.20744850061872,NA,0.057762169182593,0.141185805165438,NA,NA,0.0882580296996049,-0.855457827508272,2.34034914259036,NA,7,-182.911260567851,379.822521135702,11.8138341950891,8.52199873475337e-05
"74",-0.710941321488291,2.98310546277998,"+",NA,NA,-0.242457683047064,NA,NA,0.782771005954597,NA,NA,6,-183.928502061938,379.857004123877,11.8483171832634,8.37632615902939e-05
