"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"242",-0.845792151204176,3.96527166137442,"+",NA,NA,NA,-0.103826458333359,-0.181489978964858,3.75287120605656,0.63665920888941,NA,8,-117.281351134522,250.562702269044,7.65176555092663,0.000489350354585475
"216",-2.14045011876945,4.70794897915868,"+",0.57348506653803,-0.000509920510195716,NA,-0.279789515498145,NA,3.76743371505872,-0.166005660152403,NA,9,-116.292234039901,250.584468079801,7.67353136168416,0.000484053674888517
"438",-0.880175341252659,4.80581987792621,"+",NA,-0.0172560241224329,NA,-0.109841625150042,-0.179006382153211,NA,3.75326104145629,2.86921912501405,9,-116.293164153788,250.586328307576,7.6753915894586,0.000483603659158726
"168",-1.60135852173594,15.7689023011321,"+",0.473477754752465,-0.0503734266580328,NA,NA,-0.102189971772687,NA,-2.65711697162607,NA,8,-117.2978586348,250.595717269599,7.68478055148248,0.000481338711499993
"188",-1.62891030182185,8.75025638707183,"+",0.610501340938259,NA,-0.061928342630383,-0.307724280995222,-0.12114096011557,NA,-1.25592882975413,NA,9,-116.30058122504,250.601162450081,7.69022573196384,0.000480030005764731
"38",-1.17313267410887,8.62780094556816,"+",NA,-0.0572757725100249,NA,NA,-0.136045145086251,NA,NA,NA,6,-119.31435421696,250.628708433919,7.71777171580206,0.000473463877784849
"248",-1.31684354245586,5.52548101394587,"+",0.547473806909674,-0.0362874232803746,NA,-0.319052479221032,-0.16184300386526,4.58268028381537,-0.8019731095718,NA,10,-115.314421370966,250.628842741933,7.7179060238156,0.000473432083855951
"205",-1.52246502548406,3.69753706893925,NA,NA,-0.00824280866226182,0.323160378406831,NA,NA,3.55084550331964,0.572511712897027,NA,6,-119.31583967169,250.63167934338,7.72074262526297,0.000472761090736296
"236",-1.25039678186008,4.90174757936951,"+",0.408266514370838,NA,-0.0583450365631321,NA,-0.152962530959072,4.16180481669387,0.638961703905275,NA,9,-116.323851836687,250.647703673375,7.73676695525782,0.000468988384826389
"110",-1.13882344799086,3.23123740092157,"+",NA,0.000752278464557375,0.14614318005283,NA,-0.123299763128412,3.24153021407562,NA,NA,8,-117.326853952719,250.653707905438,7.74277118732078,0.000467582538590357
"138",-1.8338877830972,2.87581265720929,"+",NA,NA,0.218868349306382,NA,NA,NA,1.00056980656365,NA,6,-119.330227959285,250.66045591857,7.7495192004535,0.000466007570505277
"112",-1.27292477268288,4.46432990883945,"+",0.421767695646018,0.00911160055831055,-0.0568422468606602,NA,-0.15197387752918,3.84374330602585,NA,NA,9,-116.345560911361,250.691121822721,7.7801851046045,0.000458916798909574
"232",-1.31370924348943,4.80504193034954,"+",0.372531588168264,0.014857527894614,NA,NA,-0.137661023683491,4.11284182003031,0.629910835324587,NA,9,-116.348592838764,250.697185677527,7.78624895941033,0.000457527503676713
"26",-1.90026896269308,6.30359045122166,"+",NA,NA,0.241096690247249,-0.105397678883205,NA,NA,NA,NA,6,-119.34973225367,250.69946450734,7.78852778922277,0.000457006486902526
"118",-0.839011829469581,3.32906244597393,"+",NA,-0.020182634078891,NA,-0.110833980069431,-0.181862616466827,3.29361310651928,NA,NA,8,-117.351679380189,250.703358760378,7.79242204226111,0.000456117503215169
"111",-1.24049660465943,4.16296990812588,NA,0.32630703274823,-0.0714796658516521,0.109613867542399,NA,-0.0599481594476172,3.59166953064257,NA,NA,7,-118.359497697462,250.718995394924,7.80805867680706,0.000452565335940808
"377",-1.06713892055736,3.14117683607186,NA,NA,NA,0.298789095116972,-0.150573229758583,-0.0711261844256767,2.10693345870738,NA,0.85625043960549,7,-118.360708674924,250.721417349848,7.81048063173131,0.000452017621220871
"505",-1.07308535323356,5.09711845689817,NA,NA,NA,0.283894375538204,-0.136541627369321,-0.0639303594424667,1.9920835284028,3.1671203450029,2.05238658088193,8,-117.361462650949,250.722925301898,7.81198858378096,0.000451676939220841
"462",-1.77056627576549,4.76541854560811,"+",NA,0.0206143301789939,0.258224623022643,NA,NA,1.68777659067934,3.0237245396034,2.11039672477646,9,-116.365803575216,250.731607150432,7.82067043231484,0.00044972049329856
"334",-1.76382056405635,2.97133155722957,"+",NA,-0.0129294050032929,0.270749697247473,NA,NA,1.90703632272715,NA,0.930596533201681,8,-117.369457541395,250.73891508279,7.82797836467353,0.00044808022838714
"127",-1.30778294222204,4.76932336421582,NA,0.451515276380145,-0.112363211185782,0.0904224297247794,-0.297562543580083,-0.0595728829008777,3.94487638223017,NA,NA,8,-117.371131907557,250.742263815114,7.83132709699754,0.000447330605761375
"369",-0.689610363967836,3.10221037805838,NA,NA,NA,NA,-0.104517533084083,-0.123762494697378,2.2768418386411,NA,0.647244010364144,6,-119.372512784229,250.745025568458,7.834088850341,0.000446713323656644
"454",-1.77811421408795,5.03456932731243,"+",NA,0.0540120954506515,NA,NA,NA,1.80556902041743,3.29509738416239,2.08094611584798,8,-117.375990475544,250.751980951088,7.84104423297134,0.000445162490832539
"466",-1.74986485880699,4.95031687251211,"+",NA,NA,NA,-0.043274962372748,NA,1.74159562309999,3.20339739455525,2.07927289444256,8,-117.379491057262,250.758982114524,7.8480453964072,0.00044360688750245
"485",-0.714166397397517,5.48822280414153,NA,NA,-0.0521172112347683,NA,NA,-0.113006268111743,2.23875464332894,3.53085505924438,1.9937943718968,7,-118.385837685118,250.771675370236,7.86073865211881,0.000440800394975405
"169",-1.23567680432802,9.90233763260681,NA,NA,NA,0.228969375905417,NA,-0.0600935356442565,NA,7.51917986958882,NA,5,-120.387986039513,250.775972079026,7.86503536090942,0.000439854416022271
"235",-1.27484232258796,4.79910418286443,NA,0.298852596135964,NA,0.114936265796493,NA,-0.0521633071166062,4.14260222386455,0.784089743767865,NA,7,-118.388909506817,250.777819013635,7.86688229551771,0.000439448412344903
"487",-1.1587909419178,6.45645865352803,NA,0.347930358099265,-0.0640914812082282,NA,NA,-0.0667896163857873,1.8338744987067,3.83507571286422,2.67274043443032,8,-117.398549752803,250.797099505605,7.88616278748827,0.000435232376016863
"49",-0.920590778260544,4.16848946399103,NA,NA,NA,NA,-0.100579545944275,-0.112215772724664,NA,NA,NA,4,-121.417614029102,250.835228058205,7.92429134008805,0.00042701357739278
"256",-1.20291706964385,38.4338433837685,"+",0.649182846314773,-0.0279794439069401,-0.145559563920033,-0.336666017364543,-0.202466341023564,31.2607514235369,-16.9819368130675,NA,11,-114.417813178545,250.835626357091,7.92468963897377,0.000426928546343971
"463",-1.59927828181642,5.72688188903951,NA,0.294927038050415,-0.0249955354578955,0.179618602836444,NA,NA,1.73091858255013,3.51331097088219,2.38921837579694,8,-117.418604007724,250.837208015448,7.92627129733077,0.000426591052260063
"117",-0.616369416438375,3.39902615360535,NA,NA,-0.102719556968762,NA,-0.124792084503057,-0.134120506862063,3.26209262494888,NA,NA,6,-119.419827338421,250.839654676842,7.92871795872529,0.000426069509405392
"241",-0.693315847645475,4.59577310708359,NA,NA,NA,NA,-0.0963724670209337,-0.122032882024978,4.21300634806073,1.00506681317403,NA,6,-119.420484012582,250.840968025164,7.9300313070467,0.000425789812412844
"338",-1.75785210979054,2.92650398180237,"+",NA,NA,NA,-0.051374779399117,NA,1.90916718745353,NA,0.812527030274564,7,-118.425922139687,250.851844279373,7.94090756125638,0.000423480597884963
"310",-0.821310844836723,6.13773833153331,"+",NA,-0.0526892854331131,NA,-0.135345952282852,-0.191182993901948,NA,NA,3.80190914469075,8,-117.430751034426,250.861502068853,7.95056535073559,0.000421440584123496
"302",-1.16439277458388,5.20480580155335,"+",NA,-0.0371321683850017,0.168384618371635,NA,-0.124310560079736,NA,NA,3.26639637789864,8,-117.432499087965,250.86499817593,7.95406145781311,0.000420704526940154
"231",-1.17365000181153,5.20069740862257,NA,0.367148210389492,-0.0708540435547769,NA,NA,-0.0698579001602654,4.31637788454463,0.860818826824322,NA,7,-118.433126766325,250.86625353265,7.95531681453318,0.000420440542669899
"357",-0.674281519491389,3.03106230766662,NA,NA,-0.0827411918710085,NA,NA,-0.123969252958218,2.14806759318196,NA,0.666976279924167,6,-119.465293390295,250.93058678059,8.01965006247269,0.000407131589415083
"230",-0.927493915454743,4.01766384856794,"+",NA,0.0234976818491546,NA,NA,-0.166000754855895,3.78997892402802,0.70328709535871,NA,8,-117.472428346308,250.944856692615,8.03391997449816,0.000404237061875989
"326",-1.76393282360047,2.89632761374712,"+",NA,0.0183143769207116,NA,NA,NA,1.95835345217785,NA,0.766880172690997,7,-118.473795675923,250.947591351845,8.03665463372838,0.000403684714276433
"414",-1.77697648542612,4.48422196962964,"+",NA,-0.0295258755967825,0.293663230834005,-0.117991830704527,NA,NA,3.36811688083668,2.74400363044787,9,-116.479770830604,250.959541661207,8.04860494309014,0.000401279827606275
"273",-1.62184829053894,6.45487893878136,NA,NA,NA,NA,-0.0655445254916824,NA,NA,NA,3.87296820419353,4,-121.505258839257,251.010517678515,8.09958096039787,0.00039118124693972
"14",-1.86755377512,5.01874056895417,"+",NA,-0.0313415661890233,0.221201684286796,NA,NA,NA,NA,NA,6,-119.506722565067,251.013445130134,8.10250841201679,0.000390609083699604
"465",-1.49380046213343,5.37768884834551,NA,NA,NA,NA,-0.0466619675430647,NA,2.11686967331739,3.56680089641233,2.00461750429963,6,-119.512291499683,251.024582999366,8.11364628124915,0.000388439853010133
"229",-0.695560181257693,4.51844246734089,NA,NA,-0.0547450371770528,NA,NA,-0.120201395229775,4.1097676508092,0.989688837036144,NA,6,-119.54402785449,251.088055708981,8.1771189908639,0.000376305752507665
"453",-1.48928006571368,5.41653478909454,NA,NA,0.0164196643521584,NA,NA,NA,2.14896827448921,3.60593548045025,2.00389474632922,6,-119.555298580574,251.110597161147,8.19966044303041,0.000372088324828308
"125",-0.965987291777351,3.27749437978151,NA,NA,-0.0971447418446817,0.27249288765556,-0.162439616027691,-0.0839911025297403,3.22205176555133,NA,NA,7,-118.55959433599,251.11918867198,8.20825195386317,0.000370493352649479
"251",-1.38505798479821,4.85784274975474,NA,0.433415525830555,NA,0.102396797982143,-0.27428907189515,-0.0467770979100317,4.12613096236605,0.352326375428554,NA,8,-117.561171581479,251.122343162959,8.21140644484163,0.000369909454276808
"506",-1.10444038875357,4.93475203409464,"+",NA,NA,0.174972547860408,-0.126142520185053,-0.133225876176784,1.7596790212437,3.09443679348358,2.16616839030203,10,-115.563617515305,251.127235030611,8.21629831249359,0.000369005785837167
"207",-1.65253820811209,4.62703951639067,NA,0.349611259118776,-0.0311003849537865,0.15152010783759,NA,NA,3.89644300704555,0.6956461868028,NA,7,-118.567300956775,251.13460191355,8.22366519543269,0.000367649074839844
"378",-1.13404363624529,3.24079134979616,"+",NA,NA,0.191190723041354,-0.138445158303256,-0.130814492273788,1.96753321074588,NA,1.0668410387993,9,-116.568808150665,251.13761630133,8.22667958321333,0.000367095373772714
