"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Maas_terr_outcrop","Maas_all_outcrop","Cret_outcrop"
"48",188887,809.149597167969,70,32.1666679382324,3.61666655540466,809.149597167969,809.149597167969,0,1,0,0.930000007152557,0.930000007152557
"49",189660,909.062316894531,92,32.4166679382324,5.28333330154419,909.062316894531,909.062316894531,0,1,1,1,1
"50",191317,975.273193359375,83,35.4166679382324,5.17500019073486,975.273193359375,975.273193359375,0,1,1,1,1
"51",191320,970,14,32.4166679382324,5.17500019073486,970,970,0,1,0.970000028610229,1,1
"52",191321,979.557715521918,80.1111111111111,32.9374995761447,4.91134264734056,981.74853515625,973.828857421875,7.919677734375,7,0.310000002384186,1,1
"53",191371,850.759582519531,82,31.3333339691162,3.81666660308838,850.759582519531,850.759582519531,0,1,0,0.150000005960464,0.150000005960464
"54",192138,1338.64196777344,93,45.75,3.85000014305115,1338.64196777344,1338.64196777344,0,1,0.769999980926514,0.769999980926514,0.939999997615814
"55",192965,1890.90856933594,94,57.3333320617676,1.11666667461395,1890.90856933594,1890.90856933594,0,1,0,0,0.330000013113022
"56",192982,912.090148925781,50,32,6.38333320617676,912.090148925781,912.090148925781,0,1,0,0.819999992847443,1
"57",193799,1179.05037434896,97,42.4722213745117,4.9944445292155,1181.39184570312,1177.87963867188,3.51220703125,2,0.850000023841858,1,1
"58",193883,698.682556152344,82,30.7083330154419,5.5625,700.921142578125,696.443969726562,4.4771728515625,2,0.800000011920929,1,1
"59",194631,1131.80639648438,98,40.6666679382324,5.05000019073486,1131.80639648438,1131.80639648438,0,1,0.280000001192093,0.280000001192093,0.280000001192093
"60",194682,934.536926269531,84,31.5833339691162,3.98333334922791,934.536926269531,934.536926269531,0,2,0.159999996423721,0.360000014305115,0.360000014305115
"61",194683,923.859497070312,96,31.6666660308838,3.90833330154419,923.859497070312,923.859497070312,0,1,0.689999997615814,0.930000007152557,0.930000007152557
"62",195470,998.63525390625,94,35.5,5.875,998.63525390625,998.63525390625,0,1,1,1,1
"63",195509,976.752624511719,81,34.5833320617676,3.40833330154419,976.752624511719,976.752624511719,0,1,0.200000002980232,0.949999988079071,0.949999988079071
"64",195510,1020.51373291016,86,34.3333320617676,3.57500004768372,1020.51373291016,1020.51373291016,0,2,0.519999980926514,0.839999973773956,0.839999973773956
"65",195526,918.549499511719,95,30.1666660308838,3.90000009536743,918.549499511719,918.549499511719,0,1,0.239999994635582,0.980000019073486,0.980000019073486
"66",196346,963.760192871094,71,30.6666660308838,3.79166674613953,963.760192871094,963.760192871094,0,1,0.379999995231628,0.689999997615814,0.689999997615814
"67",196347,926.06298828125,84,29.0833339691162,4.17500019073486,926.06298828125,926.06298828125,0,4,0.280000001192093,0.600000023841858,0.600000023841858
"68",196367,837.504455566406,94,32.1666679382324,4.98333311080933,837.504455566406,837.504455566406,0,1,0.119999997317791,0.119999997317791,0.119999997317791
"69",197169,1028.31433105469,82,32.0833320617676,3.82500004768372,1028.31433105469,1028.31433105469,0,1,0.0299999993294477,1,1
"70",197176,969.831909179688,82,30.5,3.78333353996277,969.831909179688,969.831909179688,0,2,0.540000021457672,1,1
"71",197957,1155.66516113281,78,40.5416679382324,5.29166674613953,1156.99291992188,1154.33740234375,2.655517578125,2,0.850000023841858,1,1
"72",198027,908.233337402344,95,32.3333320617676,4.31666660308838,908.233337402344,908.233337402344,0,1,0,0,0
"73",198791,1275.78210449219,89,34,4.93333339691162,1275.78210449219,1275.78210449219,0,1,0.769999980926514,0.769999980926514,0.769999980926514
"74",198855,874.668408203125,69.6,29.6833339691162,4.72333316802978,885.0947265625,872.061828613281,13.0328979492188,3,0.579999983310699,0.639999985694885,0.639999985694885
"75",199617,1325.63525390625,94,39.3333320617676,4.53333330154419,1325.63525390625,1325.63525390625,0,1,0.0399999991059303,0.0399999991059303,0.129999995231628
"76",199622,1306.5712890625,87,30.8333339691162,4.98333311080933,1306.5712890625,1306.5712890625,0,1,0.980000019073486,1,1
"77",199645,851.823791503906,52,25.3333339691162,5.67499971389771,851.823791503906,851.823791503906,0,1,0,0,1
"78",199678,755.442138671875,56,26.75,5.11666679382324,755.442138671875,755.442138671875,0,1,0,1,1
"79",200453,1252.09301757812,24,30.9166660308838,5.53333330154419,1252.09301757812,1252.09301757812,0,1,0.389999985694885,0.959999978542328,0.959999978542328
"80",202111,1319.11682128906,85,31,5.55833339691162,1319.11682128906,1319.11682128906,0,1,0.28999999165535,0.28999999165535,0.28999999165535
"81",202116,1151.56665039062,65,27.8333339691162,6.05833339691162,1151.56665039062,1151.56665039062,0,1,0,0,1
"82",203772,1350.79431152344,78,31.0833339691162,5.78333330154419,1350.79431152344,1350.79431152344,0,2,0.170000001788139,0.170000001788139,0.230000004172325
"83",205502,766.62548828125,77,25.8333339691162,6.36666679382324,766.62548828125,766.62548828125,0,1,0.689999997615814,0.689999997615814,0.689999997615814
"84",207156,642.563903808594,86,24.5,7.35000038146973,642.563903808594,642.563903808594,0,1,0,0.680000007152557,0.680000007152557
"85",207167,638.800537109375,64,27.1666660308838,7.16666650772095,638.800537109375,638.800537109375,0,1,0.569999992847443,0.569999992847443,0.569999992847443
"86",207986,685.114318847656,0,24.8333339691162,7.32499980926514,685.114318847656,685.114318847656,0,2,0,0.0299999993294477,0.0299999993294477
"87",207989,734.817321777344,84,25.25,6.54999971389771,734.817321777344,734.817321777344,0,1,0.439999997615814,0.970000028610229,0.970000028610229
"88",207994,642.909240722656,74,26.9166660308838,7.14166641235352,642.909240722656,642.909240722656,0,1,0.529999971389771,0.529999971389771,0.529999971389771
"89",208808,920.926330566406,80,28.4166660308838,6.07500028610229,920.926330566406,920.926330566406,0,2,0.860000014305115,1,1
"90",208817,786.669189453125,73,26,6.58333349227905,786.669189453125,786.669189453125,0,1,0.319999992847443,0.490000009536743,0.490000009536743
"91",208818,691.162231445312,44,24.8333339691162,7.29166698455811,691.162231445312,691.162231445312,0,1,0.870000004768372,0.889999985694885,0.889999985694885
"92",208819,783.223757789249,58.7142857142857,25.6904761904762,6.43055547986712,790.042907714844,769.805786132812,20.2371215820312,4,0.980000019073486,0.980000019073486,0.980000019073486
"93",209645,720.495941162109,64.5,26,7.13750004768372,723.431213378906,717.560668945312,5.87054443359375,2,0.5,0.689999997615814,0.689999997615814
"94",209646,765.577575683594,53,25.75,6.88333320617676,765.577575683594,765.577575683594,0,1,1,1,1
"95",209648,709.05810546875,62.6,25.4333332061768,6.96833333969116,729.622375488281,690.468139648438,39.1542358398438,4,0.699999988079071,0.699999988079071,0.699999988079071
"96",209650,800.976989746094,68,26.1666660308838,6.38333368301392,800.976989746094,800.976989746094,0,23,0.170000001788139,0.170000001788139,0.170000001788139
"97",209665,762.694580078125,70,30.6666660308838,6.54166650772095,762.694580078125,762.694580078125,0,1,0,0,0
"98",210467,847.349590509588,57.2545454545455,26.6818181818182,6.77803042151711,853.968566894531,732.620666503906,121.347900390625,3,0.579999983310699,0.689999997615814,0.689999997615814
"99",210471,785.518575032552,62,26.5277779897054,7.08333349227905,795.637268066406,765.281188964844,30.3560791015625,3,0.360000014305115,0.639999985694885,0.639999985694885
"100",210472,732.068908691406,74,26.5833339691162,7.125,732.068908691406,732.068908691406,0,2,0.400000005960464,0.569999992847443,0.569999992847443
"101",210474,771.179821777344,66.6,27.1833339691162,6.96166648864746,795.496276855469,765.100708007812,30.3955688476562,2,0.860000014305115,0.879999995231628,0.879999995231628
"102",210475,748.468322753906,64.7,26.2749998092651,7.02333335876465,807.813659667969,723.034606933594,84.779052734375,2,0.709999978542328,0.720000028610229,0.720000028610229
"103",210476,768.638488769531,72,26.25,6.85833311080933,768.638488769531,768.638488769531,0,1,0.920000016689301,0.920000016689301,0.920000016689301
"104",210477,733.580159505208,56,25.5555553436279,6.98055569330851,752.994079589844,701.099243164062,51.8948364257812,3,0.850000023841858,0.850000023841858,0.850000023841858
"105",210478,705.946004231771,46.6666666666667,25.2083333333333,6.91388877232869,712.58056640625,687.459716796875,25.120849609375,5,0.379999995231628,0.379999995231628,0.379999995231628
"106",210479,705.241977055868,67.4375,24.9062500198682,6.94947934647401,718.866577148438,700.2158203125,18.6507568359375,13,0.25,0.25,0.25
"107",210481,788.656433105469,72,26.1666660308838,6.63333320617676,788.656433105469,788.656433105469,0,1,0,0,0
"108",211298,873.740286991514,68.8965517241379,26.8333339691162,6.61408057706109,880.2119140625,865.775207519531,14.4367065429688,2,0.740000009536743,0.740000009536743,0.740000009536743
"109",211299,876.083139559118,71.8780487804878,26.8363821448349,6.59105682954556,909.713073730469,858.747192382812,50.9658813476562,6,0.850000023841858,0.870000004768372,0.870000004768372
"110",211300,837.754336586481,59.8227848101266,26.7062236327159,6.73713075661961,870.555969238281,821.928466796875,48.6275024414062,13,0.850000023841858,0.850000023841858,0.850000023841858
"111",211301,826.355478303329,66.2608695652174,26.913768287327,6.87043466982634,849.7041015625,713.642578125,136.0615234375,23,0.839999973773956,0.889999985694885,0.889999985694885
"112",211302,797.974042619978,65.0714285714286,27.1428565979004,6.89464272771563,799.826782226562,773.888427734375,25.9383544921875,3,0.709999978542328,0.75,0.75
"113",211303,839.518432617188,76,28.25,6.73333358764648,839.518432617188,839.518432617188,0,1,0.389999985694885,0.389999985694885,0.389999985694885
"114",211306,741.487998433632,53.5346534653465,25.7054449968999,6.98184804633112,791.669677734375,736.254028320312,55.4156494140625,6,0.730000019073486,0.730000019073486,0.730000019073486
"115",211307,735.213455200195,54.625,25.4322916269302,6.97968778014183,773.512756347656,718.488891601562,55.0238647460938,3,0.629999995231628,0.629999995231628,0.629999995231628
"116",211308,706.640864372253,54.40625,25.0390627980232,7.00755243003368,714.846435546875,702.856811523438,11.9896240234375,3,0.150000005960464,0.150000005960464,0.150000005960464
"117",211309,718.380493164062,66,24.875,6.9375,735.198425292969,701.562561035156,33.6358642578125,2,0.0799999982118607,0.0799999982118607,0.0799999982118607
"118",212118,900.5732421875,53,28.5833339691162,7.14166688919067,900.5732421875,900.5732421875,0,1,0.129999995231628,1,1
"119",212127,926.992492675781,85,27.9166660308838,6.33333349227905,926.992492675781,926.992492675781,0,1,0.0900000035762787,0.0900000035762787,0.0900000035762787
"120",212136,763.627258300781,44,25.75,6.875,763.627258300781,763.627258300781,0,1,0.200000002980232,0.200000002980232,0.200000002980232
"121",212156,741.872497558594,99,30.5833339691162,7.54166650772095,741.872497558594,741.872497558594,0,3,0,0,0
"122",212948,855.701538085938,73,27.5833339691162,7.34999990463257,855.701538085938,855.701538085938,0,1,0.800000011920929,1,1
"123",212959,850.570068359375,70,26.0833339691162,6.90000009536743,850.570068359375,850.570068359375,0,1,0,0,0
"124",213789,860.756958007812,67,26.3333339691162,6.89166641235352,860.756958007812,860.756958007812,0,13,0,0,0
"125",214641,817.486633300781,77,29.1666660308838,7.88333320617676,817.486633300781,817.486633300781,0,1,0,0,0
