"","siteID","AllOut_0.5","COut_0.5","COut_all_0.5","DEM_0.5","LANDCVI_binary_0.5","LANDCVI_multiple_0.5","MGVF_0.5","MOut_0.5","MOut_all_0.5","Relief_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"25",8894,0.660000026226044,0.0500000007450581,0.340000003576279,858.407043457031,1,1,79.5000076293945,0.319999992847443,0.610000014305115,312.232879638672,0.0758739337325096,27.7080097198486,7.70848608016968,23.4224395751953,1.67152428627014,170,3584
"26",8895,0.610000014305115,0.100000001490116,0.300000011920929,824.210876464844,NA,1,65,0.310000002384186,0.400000005960464,363.534423828125,0.0798360332846642,27.1215744018555,7.70521974563599,24.3274822235107,2.22177386283875,260,3700
"27",8900,0.490000009536743,0,0.200000002980232,999.456787109375,1,2,77.9999923706055,0.28999999165535,0.490000009536743,187.060501098633,0.106833323836327,31.6193523406982,7.62903261184692,25.795417994669,2.68227475146725,398.082191780822,3586.81506849315
"28",8901,0.259999990463257,0,0.0500000007450581,940.85205078125,1,2,92.5,0.209999993443489,0.259999990463257,185.057525634766,0.111326739192009,31.7989120483398,7.17275476455688,26.1219301615188,2.70379167239168,428.84328358209,3570.78358208955
"29",8902,0,0,0,880.394226074219,1,2,94.75,0,0,144.260192871094,0.0939024016261101,33.3363647460938,6.34557628631592,26.1150799186862,2.98011135568424,381.020408163265,3584
"30",8907,0.639999985694885,0,0,548,1,2,95.2499923706055,0.639999985694885,0.639999985694885,223.124237060547,0.059853482991457,33.38037109375,6.2806134223938,26.9578172895643,2.71274324258169,461.111111111111,3584
"31",9053,0.0500000007450581,0,0.0500000007450581,2230.6376953125,NA,3,87.5,0,0,1184.74255371094,0.188774287700653,41.307430267334,4.89926385879517,21.9655342102051,2.15848135948181,160,3584
"32",9064,0.159999996423721,0,0,976.248168945312,1,2,78,0.159999996423721,0.159999996423721,225.803695678711,0.157868832349777,29.9754619598389,7.80632400512695,19.8155822753906,2.22910392985624,345.588235294118,3047.5
"33",9065,0.72000002861023,0,0.25,1020.82562255859,1,2,81.25,0.469999998807907,0.72000002861023,343.068542480469,0.132299482822418,31.7762508392334,7.79223155975342,23.4136253308646,2.63750286645527,376.962025316456,3497.88607594937
"34",9067,0.759999990463257,0,0,974.230773925781,1,2,89.5,0.759999990463257,0.759999990463257,132.756851196289,0.108833223581314,31.6743278503418,7.36496067047119,25.0895977267971,2.4725300785783,349.025974025974,3590.77922077922
"35",9068,0.219999998807907,0,0,894.132751464844,1,2,85.75,0.219999998807907,0.219999998807907,256.237335205078,0.0750841125845909,33.2722206115723,7.05917596817017,27.4605519667916,2.40693010454592,357.826086956522,3648.13043478261
"36",9071,0.569999992847443,0,0,697.719299316406,1,2,84.7499923706055,0.569999992847443,0.569999992847443,184.53254699707,0.0651681423187256,35.2396545410156,6.9136643409729,21.5380160387825,2.38629836895887,218.823529411765,3584
"37",9072,0.870000004768372,0,0.00999999977648258,592.648132324219,1,2,88.25,0.860000014305115,0.870000004768372,182.611480712891,0.0878588035702705,35.3598136901855,6.82428026199341,25.2171847603538,1.62394178997387,217.272727272727,3584
"38",9230,0.419999986886978,0,0,1057.66650390625,1,2,72.9999923706055,0.419999986886978,0.419999986886978,338.272521972656,0.131801784038544,29.3608570098877,7.66259241104126,24.5781478881836,2.10135412216187,335,3642
"39",9232,0.660000026226044,0,0.589999973773956,1006.06878662109,1,2,67.7500076293945,0.0700000002980232,0.660000026226044,178.067398071289,0.149931579828262,30.7087726593018,7.47108316421509,24.5161366896196,1.85457864674655,236.363636363636,3584
"40",9233,0.850000023841858,0,0.469999998807907,941.675048828125,1,2,51.9999961853027,0.379999995231628,0.850000023841858,287.846435546875,0.115545965731144,36.7342834472656,7.42775917053223,25.4374544837258,1.74680293690075,242.727272727273,3620.90909090909
"41",9234,0.759999990463257,0,0.119999997317791,910.792114257812,1,2,65.0000076293945,0.639999985694885,0.759999990463257,239.497695922852,0.0581905171275139,37.0571060180664,7.24282169342041,26.6104301231495,2.64409283451412,419.420289855072,3584
"42",9236,0.72000002861023,0,0,710.391479492188,1,2,84.9999923706055,0.72000002861023,0.72000002861023,151.657760620117,0.141455888748169,33.5530776977539,7.22842597961426,26.0013497670492,2.52424069245656,420,3584
"43",9400,0.75,0,0.680000007152557,878.996154785156,1,2,82.5,0.0700000002980232,0.75,222.686676025391,0.260942697525024,54.4121055603027,7.8831901550293,26.6602223714193,2.93548571829702,414.509803921569,3586.27450980392
"44",9554,0.0299999993294477,0.0199999995529652,0.0199999995529652,3106.40234375,NA,3,83.7499923706055,0.00999999977648258,0.00999999977648258,1702.57727050781,1.18166601657867,33.9160423278809,3.31595373153687,25.0948829650879,1.7789449095726,240,3603.33333333333
"45",9730,0.479999989271164,0,0.28999999165535,1198.77001953125,1,2,55.5,0.189999997615814,0.479999989271164,816.935546875,0.304821580648422,32.745231628418,7.42121267318726,22.680778503418,2.40159893035889,260,3584
"46",9895,0.370000004768372,0,0.0299999993294477,1330.82836914062,1,2,48.5,0.340000003576279,0.370000004768372,277.097930908203,0.184484928846359,29.0722217559814,8.04656982421875,25.0900981227557,1.67157899774611,215.572916666667,3600.91666666667
"47",9896,0.620000004768372,0,0.330000013113022,1235.041015625,1,2,68.75,0.28999999165535,0.620000004768372,315.394958496094,0.0779201909899712,31.1066436767578,8.15319442749023,24.6079772457932,1.66049805193236,216.136363636364,3591.90909090909
"48",10059,0.100000001490116,0.00999999977648258,0.00999999977648258,1843.67224121094,1,2,94.25,0.0900000035762787,0.0900000035762787,1021.72375488281,0.464158147573471,27.4374771118164,6.6081805229187,23.9088573455811,1.77862459421158,247.5,3584
"49",10062,0.0199999995529652,0,0.0199999995529652,1512.392578125,1,2,83.7500152587891,0,0.0199999995529652,372.756652832031,0.133198648691177,32.8618774414062,7.49332189559937,26.0295879727318,1.77656171435402,229.047619047619,3697.2380952381
"50",10223,0.100000001490116,0.00999999977648258,0.0399999991059303,1969.50219726562,1,2,38.7500076293945,0.0599999986588955,0.0599999986588955,901.095520019531,0.183468148112297,25.5609016418457,5.51982402801514,24.5167987823486,2.17728819847107,348,3584
"51",10385,0.389999985694885,0.25,0.310000002384186,2106.30712890625,1,2,21.9999980926514,0.230000004172325,0.230000004172325,559.539794921875,0.0148142017424107,17.0609951019287,4.88603448867798,25.2883155345917,1.66313116252422,236.25,3598.5
"52",10389,0.430000007152557,0.100000001490116,0.189999997615814,2095.88989257812,1,2,41.9999961853027,0.239999994635582,0.239999994635582,1099.60925292969,0.127817898988724,24.4523143768311,5.48040056228638,26.8596087183271,3.0319814100152,519.285714285714,3584
"53",10394,0.189999997615814,0,0,1367.87731933594,1,2,72.0000076293945,0.189999997615814,0.189999997615814,401.804534912109,0.22306452691555,32.0300216674805,8.80193996429443,22.6447605556912,1.61145296361711,190,3584
"54",11056,0.280000001192093,0,0.0199999995529652,1879.21862792969,1,2,80.75,0.259999990463257,0.259999990463257,1361.03527832031,1.03493010997772,38.5066452026367,7.36465311050415,21.9738464355469,2.15585092328629,160.754716981132,3584
"55",11057,0.310000002384186,0,0,1675.00817871094,1,2,58,0.310000002384186,0.310000002384186,402.284362792969,0.32879102230072,33.4098129272461,9.83447933197021,21.9655342102051,2.15848135948181,160,3584
"56",11223,0.00999999977648258,0,0.00999999977648258,2103.57421875,NA,3,77,0,0.00999999977648258,968.122985839844,0.258957058191299,35.4742813110352,7.40022897720337,21.9655342102051,2.15848135948181,160,3584
"57",11389,0.180000007152557,0,0.100000001490116,1740.57775878906,1,2,64.4999923706055,0.0799999982118607,0.0799999982118607,1689.45776367188,0.476224541664124,33.5561790466309,8.21556282043457,21.9655342102051,2.15848135948181,160,3584
"58",11887,0.569999992847443,0.0299999993294477,0.159999996423721,2283.19262695312,1,3,96.75,0.439999997615814,0.569999992847443,1735.8330078125,0.842314541339874,32.6477546691895,7.90719890594482,25.8661357334682,1.61566283021654,198.571428571429,3584
"59",12212,0.8299999833107,0.72000002861023,0.8299999833107,1782.29870605469,1,2,7.49999570846558,0,0,307.972045898438,0.260367304086685,19.1376628875732,10.8726253509521,24.201284948385,2.68705013338125,433.207547169811,3411.91509433962
"60",12213,0.259999990463257,0.200000002980232,0.259999990463257,2078.55834960938,1,2,16.4999961853027,0,0,349.060943603516,0.232483401894569,21.7341899871826,9.54538631439209,26.4210485730852,2.932201896395,622.857142857143,3584
"61",13210,0.109999999403954,0.0799999982118607,0.109999999403954,1443.17395019531,1,2,13.9999980926514,0.0199999995529652,0.0199999995529652,679.742797851562,0.300449401140213,23.2590503692627,14.4710788726807,27.2453880310059,2.76132965087891,920,3584
